time,heading,gps_heading,speeed,gspeed,gear,headAcc
1684585894.8507316,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.8701813,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.8906124,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.9097345,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.9297001,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.9494371,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.9693534,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585894.9893374,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.0097315,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.0294135,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.0494235,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.0695543,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.0894513,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.109413,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.129302,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.1494064,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.1694512,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.1894991,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.209379,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.2295,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.2493684,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.2696452,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.289369,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.309507,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.3294733,228.95469999999997,228.95469999999997,0.0,0.0324,2,18000000
1684585895.3495548,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.3698266,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.3896227,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.4103281,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.429549,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.449997,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.4704373,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.490171,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.5105412,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.5299807,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.5504951,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.570777,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.590396,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.610478,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.6303158,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.6498692,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.6706913,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.6901603,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.7105,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.7300217,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.7501783,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.7703016,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.7902892,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.80964,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.830298,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.8498726,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.8698854,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.8900757,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.9099634,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.9298165,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.9501274,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.9705875,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585895.9902885,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.010342,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.0299904,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.050002,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.0699704,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.0898967,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.1101794,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.13076,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.1498222,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.1703289,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.1901162,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.2105606,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.2301197,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.250177,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.2705505,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.2899897,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.3106174,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.330796,228.95469999999997,228.95469999999997,0.0,0.0864,2,16185398
1684585896.3502793,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.3700705,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.390146,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.4095445,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.4303741,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.4501781,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.470021,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.4904652,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.510129,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.5298054,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.5501792,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.56989,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.5896025,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.6106331,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.6307013,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.6502988,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.6694362,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.6898804,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.7104123,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.7308118,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.7504663,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.7703347,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.7907772,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.810133,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.8301802,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.8504653,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.870823,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.8893752,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.9103177,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.9301372,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.9497466,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.970562,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585896.9904716,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.0100272,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.0301855,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.049956,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.0697434,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.0896797,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.1096787,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.1299746,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.1508014,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.1697826,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.1900475,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.2096064,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.2302454,228.95469999999997,228.95469999999997,0.0,0.054,2,18000000
1684585897.2502391,228.95469999999997,228.95469999999997,0.0,0.054,0,18000000
1684585897.2697735,228.95469999999997,228.95469999999997,0.0,0.054,0,18000000
1684585897.2896752,228.95454431684482,228.95454431684482,0.0,0.054,0,18000000
1684585897.309496,228.95469376528575,228.95469376528575,0.0,0.054,0,18000000
1684585897.329425,228.95469376528575,228.95469376528575,0.0,0.054,0,18000000
1684585897.3501508,228.95469376528575,228.95469376528575,0.0,0.1728,0,18000000
1684585897.3701744,228.95484321430183,228.95484321430183,0.0,0.1728,0,18000000
1684585897.3906343,228.95484321430183,228.95484321430183,0.0,0.1728,0,18000000
1684585897.4098997,228.95500074128563,228.95500074128563,0.0,0.1728,0,18000000
1684585897.4300761,228.95485037035166,228.95485037035166,0.0,0.1728,0,18000000
1684585897.4503367,228.95469999999997,228.95469999999997,0.0,0.1728,0,18000000
1684585897.4700818,228.95469999999997,228.95469999999997,0.0,0.1728,0,18000000
1684585897.4899213,228.95454963023053,228.95454963023053,0.0,0.1728,0,18000000
1684585897.5101535,228.95439486897905,228.95439486897905,0.0,0.1728,0,18000000
1684585897.530335,228.95439486897905,228.95439486897905,0.0,0.1728,0,18000000
1684585897.5495963,228.95439486897905,228.95439486897905,0.0,0.1728,0,18000000
1684585897.570602,228.95424889243847,228.95424889243847,0.0,0.1728,0,18000000
1684585897.5900896,228.95455445962543,228.95455445962543,0.0,0.1728,0,18000000
1684585897.610575,228.9544065932828,228.9544065932828,0.0,0.1728,0,18000000
1684585897.6298945,228.95456266648645,228.95456266648645,0.0,0.1728,0,18000000
1684585897.6503725,228.9545660439749,228.9545660439749,0.0,0.1728,0,18000000
1684585897.6703954,228.95425793612537,228.95425793612537,0.0,0.1728,0,18000000
1684585897.6908526,228.95441396208741,228.95441396208741,0.0,0.1728,0,18000000
1684585897.710948,228.95410365918985,228.95410365918985,0.0,0.1728,0,18000000
1684585897.730598,228.95394776446332,228.95394776446332,0.0,0.1728,0,18000000
1684585897.750464,228.95378919037472,228.95378919037472,0.0,0.1728,0,18000000
1684585897.770711,228.95378602660247,228.95378602660247,0.0,0.1728,0,18000000
1684585897.790314,228.9534650662372,228.9534650662372,0.0,0.1728,0,18000000
1684585897.8099787,228.95345263581393,228.95345263581393,0.0,0.1728,0,18000000
1684585897.8302343,228.95327593131128,228.95327593131128,0.0,0.1728,0,18000000
1684585897.8500845,228.95325778976198,228.95325778976198,0.0,0.1728,0,18000000
1684585897.869806,228.95291779164032,228.95291779164032,0.0,0.1728,0,18000000
1684585897.8898857,228.95273964950843,228.95273964950843,0.0,0.1728,0,18000000
1684585897.9104097,228.95255918301655,228.95255918301655,0.0,0.1728,0,18000000
1684585897.9301796,228.95236005823713,228.95236005823713,0.0,0.1728,0,18000000
1684585897.9506452,228.9521735393353,228.9521735393353,0.0,0.1728,0,18000000
1684585897.9699943,228.96074453623714,228.96074453623714,0.0,0.1728,0,18000000
1684585897.989881,228.960532130523,228.960532130523,0.0,0.1728,0,18000000
1684585898.0106363,228.9603371108756,228.9603371108756,0.0,0.1728,0,18000000
1684585898.0301664,228.96013976682613,228.96013976682613,0.0,0.1728,0,18000000
1684585898.0500705,228.95994009850483,228.95994009850483,0.0,0.1728,0,18000000
1684585898.0706716,228.95988799065023,228.95988799065023,0.0,0.1728,0,18000000
1684585898.0902271,228.9595051691117,228.9595051691117,0.0,0.1728,0,18000000
1684585898.11049,228.95929712472866,228.95929712472866,0.0,0.1728,0,18000000
1684585898.1303506,228.9592666167642,228.9592666167642,0.0,0.1728,0,18000000
1684585898.1500583,228.9677828784723,228.9677828784723,0.0,0.1728,0,18000000
1684585898.170663,228.9675672447296,228.9675672447296,0.0,0.1728,0,18000000
1684585898.190176,228.9673492868347,228.9673492868347,0.0,0.1728,0,18000000
1684585898.210049,228.96694450478836,228.96694450478836,0.0,0.1728,0,18000000
1684585898.2299595,228.9668678098073,228.9668678098073,0.0,0.1728,0,18000000
1684585898.2495213,228.96678918008516,228.96678918008516,0.0,0.1728,0,18000000
1684585898.2697399,228.97532146694726,228.97532146694726,0.0,0.1728,0,18000000
1684585898.2901342,228.9748997977862,228.9748997977862,0.0,0.1728,0,18000000
1684585898.3099258,228.9833826510006,228.9833826510006,0.6000000238418579,0.1728,0,18000000
1684585898.3299706,228.9918613704093,228.9918613704093,0.6000000238418579,0.1728,0,18000000
1684585898.3500166,228.99142402297431,228.99142402297431,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.3701327,229.0000894696572,229.0000894696572,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.3901932,229.00018495963326,229.00018495963326,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.4101152,228.99978800938487,228.99978800938487,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.4301956,228.99993426318588,228.99993426318588,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.4507499,228.99988155707635,228.99988155707635,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.4696646,228.9994809260137,228.9994809260137,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.490667,229.01822603456722,229.01822603456722,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.509951,229.02653446067643,229.02653446067643,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.5304215,229.02641765707193,229.02641765707193,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.5506506,229.02629890747184,229.02629890747184,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.570122,229.0265344293515,229.0265344293515,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.5905735,229.02683547893957,229.02683547893957,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.6100955,229.03503473829088,229.03503473829088,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.6299264,229.03482512384815,229.03482512384815,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.6499965,229.03446941598128,229.03446941598128,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.6697981,229.04282348873087,229.04282348873087,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.6899283,229.05153133048012,229.05153133048012,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.7103548,229.0699087873515,229.0699087873515,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.7298887,229.0788274272163,229.0788274272163,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.7510114,229.07918280726875,229.07918280726875,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.769934,229.0793288677905,229.0793288677905,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.7897818,229.0796250516842,229.0796250516842,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.8102582,229.08818853687276,229.08818853687276,0.6000000238418579,0.9359999999999999,0,18000000
1684585898.8301773,229.09720239136598,229.09720239136598,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.8502586,229.09713644740336,229.09713644740336,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.8705356,229.09655071835576,229.09655071835576,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.89032,229.09685094474452,229.09685094474452,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.91013,229.09648201009648,229.09648201009648,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.930682,229.09641281164832,229.09641281164832,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.949938,229.09619374694432,229.09619374694432,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.970522,229.0956094440878,229.0956094440878,1.2000000476837158,0.9359999999999999,0,18000000
1684585898.9906294,229.09553656020876,229.09553656020876,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.0101607,229.11418378621238,229.11418378621238,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.0301812,229.12347714976417,229.12347714976417,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.050502,229.12347714976417,229.12347714976417,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.070435,229.14104698083776,229.14104698083776,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.0901928,229.15119796534245,229.15119796534245,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.1101608,229.1599848028731,229.1599848028731,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.1300442,229.168701093773,229.168701093773,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.150714,229.18726372901415,229.18726372901415,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.1701741,229.19598106209907,229.19598106209907,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.190054,229.20514758578787,229.20514758578787,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.2102315,229.21394300526035,229.21394300526035,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.22952,229.21379307584203,229.21379307584203,1.7999999523162842,0.9359999999999999,0,18000000
1684585899.250715,229.21379307584203,229.21379307584203,1.7999999523162842,0.9359999999999999,0,18000000
1684585899.2706413,229.21401618226398,229.21401618226398,1.7999999523162842,0.9359999999999999,0,18000000
1684585899.2905588,229.21469867149438,229.21469867149438,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.3106208,229.2142469138781,229.2142469138781,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.3295815,229.2332540732863,229.2332540732863,1.2000000476837158,0.9359999999999999,0,18000000
1684585899.3499343,229.23363555507026,229.23363555507026,1.2000000476837158,1.3679999999999999,0,11457022
1684585899.3696861,229.24250423402452,229.24250423402452,1.2000000476837158,1.3679999999999999,0,11457022
1684585899.3901234,229.24234912982368,229.24234912982368,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.4099863,229.25130460394703,229.25130460394703,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.4295952,229.2593500033354,229.2593500033354,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.4498224,229.26985639679222,229.26985639679222,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.4700468,229.27790503476942,229.27790503476942,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.4907496,229.27820761183176,229.27820761183176,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.5103,229.27768085152314,229.27768085152314,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.5304596,229.27768085152314,229.27768085152314,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.5500317,229.27738551446086,229.27738551446086,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.5706058,229.27746127720795,229.27746127720795,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.5902894,229.2777557677895,229.2777557677895,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.6097503,229.27746127720795,229.27746127720795,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.6305277,229.27760784858404,229.27760784858404,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.6504793,229.2862667914186,229.2862667914186,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.670339,229.28648825181347,229.28648825181347,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.690202,229.28648825181347,229.28648825181347,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.7103927,229.28648825181347,229.28648825181347,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.7304697,229.2866356763828,229.2866356763828,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.7500927,229.3053383054229,229.3053383054229,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.7699423,229.3049732578506,229.3049732578506,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.7902427,229.30498149063877,229.30498149063877,2.4000000953674316,1.3679999999999999,0,11457022
1684585899.810605,229.30498149063877,229.30498149063877,2.4000000953674316,1.3679999999999999,0,11457022
1684585899.8301332,229.3052674739249,229.3052674739249,2.4000000953674316,1.3679999999999999,0,11457022
1684585899.8505862,229.30541248601017,229.30541248601017,2.4000000953674316,1.3679999999999999,0,11457022
1684585899.8702662,229.296752123404,229.296752123404,2.4000000953674316,1.3679999999999999,0,11457022
1684585899.8900614,229.30504878411963,229.30504878411963,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.910575,229.29660569366965,229.29660569366965,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.929963,229.29682526041586,229.29682526041586,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.9504745,229.2970448283881,229.2970448283881,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.9712515,229.2970448283881,229.2970448283881,1.7999999523162842,1.3679999999999999,0,11457022
1684585899.9898608,229.3062204710909,229.3062204710909,2.4000000953674316,1.3679999999999999,0,11457022
1684585900.0100203,229.30652277866955,229.30652277866955,2.4000000953674316,1.3679999999999999,0,11457022
1684585900.0307376,229.30727896215254,229.30727896215254,2.4000000953674316,1.3679999999999999,0,11457022
1684585900.049964,229.31663040801848,229.31663040801848,2.4000000953674316,1.3679999999999999,0,11457022
