time,imu_heading,gspeed
1684817458.4087737,155.69820655484807,0.004
1684817458.4287815,155.69820655484807,0.004
1684817458.4489477,155.69820655484807,0.004
1684817458.469233,155.69809152114098,0.004
1684817458.4890163,155.69789412286008,0.004
1684817458.5088205,155.69797742898655,0.004
1684817458.5293765,155.69809152114098,0.004
1684817458.548807,155.69809152114098,0.004
1684817458.5692995,155.69809152114098,0.004
1684817458.5893545,155.69820655484807,0.004
1684817458.6094112,155.69820655484807,0.004
1684817458.6287858,155.69820655484807,0.004
1684817458.6484718,155.69820655484807,0.004
1684817458.668598,155.69820655484807,0.004
1684817458.6890595,155.69809152114098,0.004
1684817458.709968,155.69809152114098,0.004
1684817458.7295785,155.69809152114098,0.004
1684817458.7496884,155.69809152114098,0.004
1684817458.769322,155.69809152114098,0.004
1684817458.7900248,155.69809152114098,0.004
1684817458.808979,155.69809152114098,0.004
1684817458.8288786,155.69809152114098,0.004
1684817458.8491638,155.69809152114098,0.004
1684817458.869782,155.69828892003608,0.004
1684817458.8889673,155.69828892003608,0.004
1684817458.9090455,155.69828892003608,0.004
1684817458.9290226,155.69828892003608,0.004
1684817458.9492552,155.69797742898655,0.004
1684817458.9696584,155.69797742898655,0.004
1684817458.9892845,155.69797742898655,0.004
1684817459.0090091,155.69797742898655,0.004
1684817459.029849,155.69797742898655,0.004
1684817459.0492175,155.69797742898655,0.004
1684817459.0695808,155.69797742898655,0.004
1684817459.089702,155.69809152114098,0.004
1684817459.1093678,155.69828892003608,0.004
1684817459.1288972,155.69828892003608,0.004
1684817459.1487007,155.6981737847129,0.004
1684817459.1688683,155.6981737847129,0.004
1684817459.1897774,155.69797742898655,0.004
1684817459.209599,155.69797742898655,0.004
1684817459.229773,155.6978642784181,0.004
1684817459.249664,155.69797742898655,0.004
1684817459.2693245,155.6978642784181,0.004
1684817459.2898521,155.69797742898655,0.004
1684817459.3097696,155.69809152114098,0.004
1684817459.3292499,155.69809152114098,0.004
1684817459.3497808,155.69809152114098,0.004
1684817459.3688352,155.69809152114098,0.004
1684817459.3888924,155.69118270109246,0.004
1684817459.4087477,155.69118270109246,0.004
1684817459.4289684,155.69118270109246,0.004
1684817459.449229,155.69809152114098,0.004
1684817459.4699037,155.69809152114098,0.004
1684817459.489372,155.69809152114098,0.004
1684817459.5096116,155.69809152114098,0.004
1684817459.5296242,155.69809152114098,0.004
1684817459.5488257,155.69809152114098,0.004
1684817459.5691617,155.69118270109246,0.004
1684817459.5892382,155.69118270109246,0.004
1684817459.6087472,155.69118270109246,0.004
1684817459.6289718,155.69118270109246,0.004
1684817459.6492922,155.69118270109246,0.004
1684817459.6696947,155.691298771993,0.004
1684817459.6899168,155.69109922393324,0.004
1684817459.7092245,155.69098419648816,0.004
1684817459.7294147,155.69098419648816,0.004
1684817459.7493875,155.69098419648816,0.004
1684817459.7693834,155.69098419648816,0.004
1684817459.7897742,155.69109922393324,0.004
1684817459.8093834,155.69109922393324,0.004
1684817459.829175,155.691298771993,0.004
1684817459.8487477,155.691298771993,0.004
1684817459.8688045,155.691298771993,0.004
1684817459.8891299,155.691298771993,0.004
1684817459.90976,155.691298771993,0.004
1684817459.9295707,155.691298771993,0.004
1684817459.9496732,155.69109922393324,0.004
1684817459.9697664,155.69109922393324,0.004
1684817459.989474,155.69098419648816,0.004
1684817460.0085855,155.69098419648816,0.004
1684817460.0290642,155.69098419648816,0.004
1684817460.048706,155.69109922393324,0.004
1684817460.069225,155.69109922393324,0.004
1684817460.0886827,155.69109922393324,0.004
1684817460.1087065,155.691298771993,0.004
1684817460.1292217,155.691298771993,0.004
1684817460.1497877,155.691298771993,0.004
1684817460.1700206,155.69118270109246,0.004
1684817460.1894994,155.69098419648816,0.004
1684817460.2088497,155.69098419648816,0.004
1684817460.229759,155.69118270109246,0.004
1684817460.24931,155.69087011118833,0.004
1684817460.2693172,155.69098419648816,0.004
1684817460.289684,155.69118270109246,0.004
1684817460.3093185,155.69118270109246,0.004
1684817460.3289845,155.691298771993,0.004
1684817460.3489006,155.691298771993,0.004
1684817460.3689854,155.691298771993,0.007
1684817460.3889897,155.691298771993,0.007
1684817460.4093914,155.69118270109246,0.007
1684817460.4291584,155.69118270109246,0.007
1684817460.4494662,155.69118270109246,0.007
1684817460.4698656,155.69118270109246,0.007
1684817460.489098,155.69118270109246,0.007
1684817460.5091758,155.69118270109246,0.007
1684817460.5295093,155.69118270109246,0.007
1684817460.5494726,155.69118270109246,0.007
1684817460.5693972,155.69118270109246,0.007
1684817460.5890412,155.69118270109246,0.007
1684817460.6092932,155.69118270109246,0.007
1684817460.6298015,155.69118270109246,0.007
1684817460.6490583,155.69118270109246,0.007
1684817460.6692536,155.69118270109246,0.007
1684817460.6898236,155.69118270109246,0.007
1684817460.7090585,155.69118270109246,0.007
1684817460.7302625,155.6910675723178,0.007
1684817460.749768,155.6910675723178,0.007
1684817460.769106,155.6910675723178,0.007
1684817460.7898185,155.69118270109246,0.007
1684817460.808873,155.69118270109246,0.007
1684817460.8288085,155.69118270109246,0.007
1684817460.848982,155.69118270109246,0.007
1684817460.8697293,155.69118270109246,0.007
1684817460.889649,155.69118270109246,0.007
1684817460.9098191,155.69118270109246,0.007
1684817460.929287,155.69118270109246,0.007
1684817460.9496772,155.69118270109246,0.007
1684817460.9699402,155.6910675723178,0.007
1684817460.9889753,155.6910675723178,0.007
1684817461.0096495,155.6910675723178,0.007
1684817461.0287397,155.6910675723178,0.007
1684817461.0488253,155.6910675723178,0.007
1684817461.0689347,155.6910675723178,0.007
1684817461.0890598,155.6910675723178,0.007
1684817461.1090329,155.6910675723178,0.007
1684817461.1297276,155.6910675723178,0.007
1684817461.149239,155.6910675723178,0.007
1684817461.1697848,155.6910675723178,0.007
1684817461.1899097,155.6910675723178,0.007
1684817461.2090797,155.6910675723178,0.007
1684817461.230287,155.6910675723178,0.007
1684817461.2503848,155.6910675723178,0.007
1684817461.2694452,155.6910675723178,0.007
1684817461.2896433,155.6910675723178,0.007
1684817461.309098,155.6910675723178,0.007
1684817461.329484,155.6910675723178,0.007
1684817461.3497984,155.6910675723178,0.007
1684817461.3690372,155.6910675723178,0.004
1684817461.3894684,155.69095338570256,0.004
1684817461.4098146,155.69095338570256,0.004
1684817461.4291549,155.69087011118833,0.004
1684817461.4494755,155.69087011118833,0.004
1684817461.4694967,155.6910675723178,0.004
1684817461.4888942,155.6910675723178,0.004
1684817461.5089457,155.6910675723178,0.004
1684817461.5283628,155.69126503406207,0.004
1684817461.5489233,155.69126503406207,0.004
1684817461.5693867,155.6911498039462,0.004
1684817461.5887172,155.6911498039462,0.004
1684817461.6093698,155.6910355160039,0.004
1684817461.629267,155.6806302989112,0.004
1684817461.6499336,155.69084014128003,0.004
1684817461.6694055,155.69095338570256,0.004
1684817461.689894,155.6910675723178,0.004
1684817461.7093842,155.6910675723178,0.004
1684817461.7298872,155.6910675723178,0.004
1684817461.7491007,155.69118270109246,0.004
1684817461.7687368,155.69118270109246,0.004
1684817461.7892697,155.69118270109246,0.004
1684817461.809476,155.69118270109246,0.004
1684817461.829731,155.69126503406207,0.004
1684817461.8498688,155.6911498039462,0.004
1684817461.8692303,155.6911498039462,0.004
1684817461.8897512,155.6911498039462,0.004
1684817461.9095721,155.68093999577277,0.004
1684817461.9292455,155.68093999577277,0.004
1684817461.9498057,155.68093999577277,0.004
1684817461.9692726,155.68105529183688,0.004
1684817461.9893079,155.68105529183688,0.004
1684817462.0095112,155.68125272240349,0.004
1684817462.0294552,155.68105529183688,0.004
1684817462.0494938,155.68105529183688,0.004
1684817462.0697696,155.6811715303367,0.004
1684817462.0890749,155.6811715303367,0.004
1684817462.1096284,155.6811715303367,0.004
1684817462.1296926,155.6811715303367,0.004
1684817462.1492462,155.68105529183688,0.004
1684817462.1698444,155.68105529183688,0.004
1684817462.1894577,155.68085786188522,0.004
1684817462.2092276,155.6807436091541,0.004
1684817462.2288985,155.68093999577277,0.004
1684817462.2487833,155.6807436091541,0.004
1684817462.2688823,155.68085786188522,0.004
1684817462.2897027,155.68085786188522,0.004
1684817462.3094294,155.68085786188522,0.004
1684817462.3292968,155.68105529183688,0.004
1684817462.3497899,155.6811715303367,0.005
1684817462.3690605,155.6809730570713,0.005
1684817462.3896492,155.6809730570713,0.005
1684817462.409489,155.6809730570713,0.005
1684817462.42955,155.68085786188522,0.005
1684817462.4497228,155.68085786188522,0.005
1684817462.4688709,155.68085786188522,0.005
1684817462.488834,155.68093999577277,0.005
1684817462.5090446,155.68085786188522,0.005
1684817462.5292869,155.68085786188522,0.005
1684817462.5496535,155.68105529183688,0.005
1684817462.5698152,155.6811715303367,0.005
1684817462.5891888,155.6811715303367,0.005
1684817462.6096818,155.6809730570713,0.005
1684817462.629836,155.6809730570713,0.005
1684817462.6494167,155.6809730570713,0.005
1684817462.6697674,155.6809730570713,0.005
1684817462.6894677,155.6809730570713,0.005
1684817462.7092092,155.6809730570713,0.005
1684817462.7290695,155.6809730570713,0.005
1684817462.7489421,155.6807745844273,0.005
1684817462.7688515,155.68085786188522,0.005
1684817462.7898319,155.68085786188522,0.005
1684817462.8089523,155.68054722314375,0.005
1684817462.8297029,155.6804349562466,0.005
1684817462.8492079,155.68054722314375,0.005
1684817462.8689988,155.68066043254842,0.005
1684817462.8891819,155.6810891946788,0.005
1684817462.9092126,155.6807745844273,0.005
1684817462.9294384,155.6810891946788,0.005
1684817462.949411,155.68140683450864,0.005
1684817462.9688814,155.68140683450864,0.005
1684817462.9889019,155.68160739497787,0.005
1684817463.0090342,155.68137000422354,0.005
1684817463.0288906,155.68137000422354,0.005
1684817463.0491796,155.68093999577277,0.005
1684817463.0696533,155.6806302989112,0.005
1684817463.089269,155.6807436091541,0.005
1684817463.109199,155.68066043254842,0.005
1684817463.12934,155.68085786188522,0.005
1684817463.1492763,155.6809730570713,0.005
1684817463.1691885,155.6810891946788,0.005
1684817463.1890244,155.68140683450864,0.005
1684817463.2092476,155.68140683450864,0.005
1684817463.2290316,155.68140683450864,0.005
1684817463.2485855,155.6814882284263,0.005
1684817463.2688913,155.68125272240349,0.005
1684817463.2895486,155.68133277083544,0.005
1684817463.30966,155.68121633051683,0.005
1684817463.3291159,155.68102098604635,0.005
1684817463.3493943,155.6808256421778,0.005
1684817463.3689437,155.6808256421778,0.004
1684817463.3892248,155.68093999577277,0.004
1684817463.4096713,155.68105529183688,0.004
1684817463.4297824,155.68105529183688,0.004
1684817463.4496717,155.68137000422354,0.004
1684817463.4691448,155.68137000422354,0.004
1684817463.4888768,155.68128871123858,0.004
1684817463.5089037,155.6810891946788,0.004
1684817463.5290766,155.6810891946788,0.004
1684817463.548958,155.6811715303367,0.004
1684817463.5697618,155.68093999577277,0.004
1684817463.589141,155.6808256421778,0.004
1684817463.609423,155.68102098604635,0.004
1684817463.6299558,155.68121633051683,0.004
1684817463.649128,155.68121633051683,0.004
1684817463.6697211,155.68133277083544,0.004
1684817463.6891758,155.6811363829999,0.004
1684817463.7090485,155.68125272240349,0.004
1684817463.7289639,155.68137000422354,0.004
1684817463.7487636,155.68137000422354,0.004
1684817463.7689476,155.68137000422354,0.004
1684817463.7898047,155.68105529183688,0.004
1684817463.8092003,155.68105529183688,0.004
1684817463.8293207,155.6807436091541,0.004
1684817463.8498497,155.6807436091541,0.004
1684817463.8690746,155.6806302989112,0.004
1684817463.8895113,155.6807122310852,0.004
1684817463.9098716,155.6811363829999,0.004
1684817463.9294348,155.68125272240349,0.004
1684817463.949949,155.68125272240349,0.004
1684817463.9689052,155.68145015358493,0.004
1684817463.988814,155.6820867837571,0.004
1684817464.0089371,155.68145015358493,0.004
1684817464.0294762,155.68176695386128,0.004
1684817464.049944,155.68176695386128,0.004
1684817464.0698452,155.6811363829999,0.004
1684817464.0891018,155.68125272240349,0.004
1684817464.1097977,155.68105529183688,0.004
1684817464.1297023,155.6811715303367,0.004
1684817464.1492207,155.68085786188522,0.004
1684817464.1695797,155.68105529183688,0.004
1684817464.1896229,155.6811715303367,0.004
1684817464.209226,155.6811715303367,0.004
1684817464.2289145,155.6814882284263,0.004
1684817464.2487917,155.6811715303367,0.004
1684817464.2688217,155.6811715303367,0.004
1684817464.2896237,155.68128871123858,0.004
1684817464.3092122,155.6814882284263,0.004
1684817464.3293197,155.68156847873172,0.004
1684817464.3498254,155.68176695386128,0.004
1684817464.3694546,155.68145015358493,0.005
1684817464.389627,155.68137000422354,0.005
1684817464.4092798,155.6811715303367,0.005
