time,heading,gps_heading,speeed,gspeed,gear
1684583060.6312933,48.22789758710604,48.22789758710604,0.0,0.0144,0
1684583060.6522381,48.22774783843656,48.22774783843656,0.0,0.0144,0
1684583060.6715255,48.22774783843656,48.22774783843656,0.0,0.0144,0
1684583060.6917336,48.22789758710604,48.22789758710604,0.0,0.0144,0
1684583060.7118666,48.22774783843656,48.22774783843656,0.0,0.0144,0
1684583060.7314074,48.22774783843656,48.22774783843656,0.0,0.0144,0
1684583060.7521026,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.7715003,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.7916918,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.8116364,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.8311005,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.8515415,48.21862733142734,48.21862733142734,0.0,0.0144,0
1684583060.8716402,48.20022094907944,48.20022094907944,0.0,0.0144,0
1684583060.8914585,48.20022094907944,48.20022094907944,0.0,0.0144,0
1684583060.911225,48.20007099924689,48.20007099924689,0.0,0.0144,0
1684583060.9315374,48.20007099924689,48.20007099924689,0.0,0.0144,0
1684583060.95194,48.20007099924689,48.20007099924689,0.0,0.0144,0
1684583060.9720855,48.20007099924689,48.20007099924689,0.0,0.0144,0
1684583060.990885,48.20007099924689,48.20007099924689,0.0,0.0144,0
1684583061.011564,48.190953157406824,48.190953157406824,0.0,0.0144,0
1684583061.0317156,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.0514293,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.0716665,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.0914958,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.1114082,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.1320713,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.1513245,48.181687282445154,48.181687282445154,0.0,0.0144,0
1684583061.171742,48.172574640618365,48.172574640618365,0.0,0.0144,0
1684583061.1917777,48.172574640618365,48.172574640618365,0.0,0.0144,0
1684583061.2109098,48.17242332408438,48.17242332408438,0.0,0.0144,0
1684583061.2315469,48.1541640206739,48.1541640206739,0.0,0.0144,0
1684583061.2513618,48.1541640206739,48.1541640206739,0.0,0.0144,0
1684583061.270986,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.2915878,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.311287,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.3315494,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.3515022,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.3712716,48.1541640206739,48.1541640206739,0.0,0.036,0
1684583061.3915596,48.1541640206739,48.1541640206739,0.0,0.036,0
