time,heading,gps_heading,speeed,gspeed,gear
1684567392.166068,244.5761376451224,0.0,0.0,0.0,0
1684567392.1710958,48.20022094907944,0.0,0.0,0.0,0
1684567392.1859298,244.5761376451224,0.0,0.0,0.0,0
1684567392.1910167,48.20022094907944,0.0,0.0,0.0,0
1684567392.2052512,244.57598769528985,0.0,0.0,0.0,0
1684567392.2114062,48.20007099924689,0.0,0.0,0.0,0
1684567392.2253022,244.57598769528985,0.0,0.0,0.0,0
1684567392.2309837,48.20007099924689,0.0,0.0,0.0,0
1684567392.2451584,244.57598769528985,0.0,0.0,0.0,0
1684567392.2511384,48.20007099924689,0.0,0.0,0.0,0
1684567392.2662048,244.57598769528985,0.0,0.0,0.0,0
1684567392.2717552,48.20007099924689,0.0,0.0,0.0,0
1684567392.2858775,244.57598769528985,0.0,0.0,0.0,0
1684567392.2911112,48.20007099924689,0.0,0.0,0.0,0
1684567392.3061528,244.5668698534498,0.0,0.0,0.0,0
1684567392.3114934,48.190953157406824,0.0,0.0,0.0,0
1684567392.3262627,244.55760397848812,0.0,0.0,0.0,0
1684567392.3311386,48.181687282445154,0.0,0.0,0.0,0
1684567392.3456178,244.55760397848812,0.0,0.0,0.0,0
1684567392.3510115,48.181687282445154,0.0,0.0,0.0,0
1684567392.3653097,244.55760397848812,0.0,0.0,0.0,0
1684567392.371496,48.181687282445154,0.0,0.0,0.0,0
1684567392.3854425,244.55760397848812,0.0,0.0,0.0,0
1684567392.3915768,48.181687282445154,0.0,0.0,0.0,0
1684567392.4054697,244.55760397848812,0.0,0.0,0.0,0
1684567392.4110653,48.181687282445154,0.0,0.0,0.0,0
1684567392.4260933,244.55760397848812,0.0,0.0,0.0,0
1684567392.431426,48.181687282445154,0.0,0.0,0.0,0
1684567392.4461925,244.55760397848812,0.0,0.0,0.0,0
1684567392.450917,48.181687282445154,0.0,0.0,0.0,0
1684567392.4673107,244.54849133666133,0.0,0.0,0.0,0
1684567392.4718466,48.172574640618365,0.0,0.0,0.0,0
1684567392.486221,244.54849133666133,0.0,0.0,0.0,0
1684567392.491658,48.172574640618365,0.0,0.0,0.0,0
1684567392.5061123,244.54834002012734,0.0,0.0,0.0,0
1684567392.510943,48.17242332408438,0.0,0.0,0.0,0
1684567392.5259914,244.53008071671687,0.0,0.0,0.0,0
1684567392.5315585,48.1541640206739,0.0,0.0,0.0,0
1684567392.5453594,244.53008071671687,0.0,0.0,0.0,0
1684567392.5519803,48.1541640206739,0.0,0.0,0.0,0
1684567392.5645204,244.53008071671687,0.0,0.0,0.0,0
1684567392.5711896,48.1541640206739,0.0,0.0,0.0,0
1684567392.584492,244.53008071671687,0.0,0.0,0.0,0
1684567392.5910258,48.1541640206739,0.0,0.0,0.0,0
1684567392.6045196,244.53008071671687,0.0,0.0,0.0,0
1684567392.6111932,48.1541640206739,0.0,0.0,0.0,0
1684567392.6254992,244.53008071671687,0.0,0.0,0.0,0
1684567392.6312902,48.1541640206739,0.0,0.0,0.0,0
1684567392.6451726,244.53008071671687,0.0,0.0,0.0,0
1684567392.6515396,48.1541640206739,0.0,0.0,0.0,0
1684567392.6653216,244.53008071671687,0.0,0.0,0.0,0
1684567392.6711829,48.1541640206739,0.0,0.0,0.0,0
1684567392.6845517,244.53008071671687,0.0,0.0,0.0,0
1684567392.6916342,48.1541640206739,0.0,0.0,0.0,0
1684567392.7048736,244.53008071671687,0.0,0.0,0.0,0
1684567392.7117095,48.1541640206739,0.0,0.0,0.0,0
1684567392.725069,244.52976320425944,0.0,0.0,0.0,0
1684567392.7307682,48.153846508216475,0.0,0.0,0.0,0
1684567392.745483,244.53008071671687,0.0,0.0,0.0,0
1684567392.7512677,48.1541640206739,0.0,0.0,0.0,0
1684567392.7655723,244.529929242595,0.0,0.0,0.0,0
1684567392.771487,48.154012546552025,0.0,0.0,0.0,0
1684567392.785495,244.529929242595,0.0,0.0,0.0,0
1684567392.791377,48.154012546552025,0.0,0.0,0.0,0
1684567392.8054383,244.529929242595,0.0,0.0,0.0,0
1684567392.8111653,48.154012546552025,0.0,0.0,0.0,0
1684567392.825383,244.529929242595,0.0,0.0,0.0,0
1684567392.8310475,48.154012546552025,0.0,0.0,0.0,0
1684567392.8449223,244.529929242595,0.0,0.0,0.0,0
1684567392.8514485,48.154012546552025,0.0,0.0,0.0,0
1684567392.8657305,244.529929242595,0.0,0.0,0.0,0
1684567392.871229,48.154012546552025,0.0,0.0,0.0,0
1684567392.885203,244.529929242595,0.0,0.0,0.0,0
1684567392.8907998,48.154012546552025,0.0,0.0,0.0,0
1684567392.9055293,244.529929242595,0.0,0.0,0.0,0
1684567392.9110887,48.154012546552025,0.0,0.0,0.0,0
1684567392.9258006,244.5206677549556,0.0,0.0,0.0,0
1684567392.931535,48.14475105891265,0.0,0.0,0.0,0
1684567392.9451,244.5206677549556,0.0,0.0,0.0,0
1684567392.9511507,48.14475105891265,0.0,0.0,0.0,0
1684567392.9645355,244.52050175099427,0.0,0.0,0.0,0
1684567392.9711053,48.14458505495131,0.0,0.0,0.0,0
1684567392.9848514,244.52050175099427,0.0,0.0,0.0,0
1684567392.991511,48.14458505495131,0.0,0.0,0.0,0
1684567393.0044534,244.52050175099427,0.0,0.0,0.0,0
1684567393.011021,48.14458505495131,0.0,0.0,0.0,0
1684567393.0250068,244.52050175099427,0.0,0.0,0.0,0
1684567393.0315537,48.14458505495131,0.0,0.0,0.0,0
1684567393.0455341,244.5206677549556,0.0,0.0,0.0,0
1684567393.050992,48.14475105891265,0.0,0.0,0.0,0
1684567393.065541,244.5206677549556,0.0,0.0,0.0,0
1684567393.0710654,48.14475105891265,0.0,0.0,0.0,0
1684567393.0856512,244.5206677549556,0.0,0.0,0.0,0
1684567393.0913877,48.14475105891265,0.0,0.0,0.0,0
1684567393.1054568,244.5206677549556,0.0,0.0,0.0,0
1684567393.1104503,48.14475105891265,0.0,0.0,0.0,0
1684567393.1251895,244.5206677549556,0.0,0.0,0.0,0
1684567393.131149,48.14475105891265,0.0,0.0,0.0,0
1684567393.1452503,244.5206677549556,0.0,0.0,0.0,0
1684567393.1515682,48.14475105891265,0.0,0.0,0.0,0
1684567393.165503,244.52051747079244,0.0,0.0,0.0,0
1684567393.1710825,48.14460077474948,0.0,0.0,0.0,0
1684567393.1855307,244.52051747079244,0.0,0.0,0.0,0
1684567393.1906066,48.14460077474948,0.0,0.0,0.0,0
1684567393.2056463,244.52051747079244,0.0,0.0,0.0,0
1684567393.2115781,48.14460077474948,0.0,0.0,0.0,0
1684567393.2254686,244.52051747079244,0.0,0.0,0.0,0
1684567393.2309344,48.14460077474948,0.0,0.0,0.0,0
1684567393.2453835,244.52035243117837,0.0,0.0,0.0,0
1684567393.2516322,48.1444357351354,0.0,0.0,0.0,0
1684567393.265576,244.52035243117837,0.0,0.0,0.0,0
1684567393.2714753,48.1444357351354,0.0,0.0,0.0,0
1684567393.2854295,244.52035243117837,0.0,0.0,0.0,0
1684567393.290768,48.1444357351354,0.0,0.0,0.0,0
1684567393.304775,244.52035243117837,0.0,0.0,0.0,0
1684567393.311345,48.1444357351354,0.0,0.0,0.0,0
1684567393.3250232,244.52035243117837,0.0,0.0,0.0,0
1684567393.3316126,48.1444357351354,0.0,0.0,0.0,0
1684567393.3446841,244.52035243117837,0.0,0.0,0.0,0
1684567393.3511908,48.1444357351354,0.0,0.0,0.0,0
1684567393.36529,244.52035243117837,0.0,0.0,0.0,0
1684567393.3716607,48.1444357351354,0.0,0.0,0.0,0
1684567393.385263,244.52035243117837,0.0,0.0,0.0,0
1684567393.391049,48.1444357351354,0.0,0.0,0.0,0
1684567393.4055293,244.52051747079244,0.0,0.0,0.0,0
1684567393.411056,48.14460077474948,0.0,0.0,0.0,0
1684567393.425673,244.52036842116723,0.0,0.0,0.0,0
1684567393.4313905,48.14445172512427,0.0,0.0,0.0,0
1684567393.4455647,244.52036842116723,0.0,0.0,0.0,0
1684567393.4510245,48.14445172512427,0.0,0.0,0.0,0
1684567393.4650617,244.52036842116723,0.0,0.0,0.0,0
1684567393.4716015,48.14445172512427,0.0,0.0,0.0,0
1684567393.485602,244.52036842116723,0.0,0.0,0.0,0
1684567393.4916527,48.14445172512427,0.0,0.0,0.0,0
1684567393.504802,244.52036842116723,0.0,0.0,0.0,0
1684567393.510783,48.14445172512427,0.0,0.0,0.0,0
1684567393.5256333,244.52020434591296,0.0,0.0,0.0,0
1684567393.5310733,48.144287649869995,0.0,0.0,0.0,0
1684567393.5459433,244.51109285089143,0.0,0.0,0.0,0
1684567393.5511951,48.135176154848466,0.0,0.0,0.0,0
1684567393.565546,244.51109285089143,0.0,0.0,0.0,0
1684567393.5710206,48.135176154848466,0.0,0.0,0.0,0
1684567393.5850773,244.51109285089143,0.0,0.0,0.0,0
1684567393.5911639,48.135176154848466,0.0,0.0,0.0,0
1684567393.6059823,244.51109285089143,0.0,0.0,0.0,0
1684567393.6111274,48.135176154848466,0.0,0.0,0.0,0
1684567393.6251743,244.51109285089143,0.0,0.0,0.0,0
1684567393.631074,48.135176154848466,0.0,0.0,0.0,0
1684567393.6453462,244.51109285089143,0.0,0.0,0.0,0
1684567393.651506,48.135176154848466,0.0,0.0,0.0,0
1684567393.665385,244.51109285089143,0.0,0.0,0.0,0
1684567393.6711404,48.135176154848466,0.0,0.0,0.0,0
1684567393.6853805,244.51109285089143,0.0,0.0,0.0,0
1684567393.6910024,48.135176154848466,0.0,0.0,0.0,0
1684567393.7059052,244.51109285089143,0.0,0.0,0.0,0
1684567393.7116506,48.135176154848466,0.0,0.0,0.0,0
1684567393.7252722,244.51109285089143,0.0,0.0,0.0,0
1684567393.7312346,48.135176154848466,0.0,0.0,0.0,0
