time,heading,imu_heading,gps_heading,gspeed,gear
1684844483.967798,332.85439489196597,152.854394891966,0.0,0.001,1
1684844483.9876564,332.85427917377524,152.85427917377524,0.0,0.001,1
1684844484.0081153,332.85439489196597,152.854394891966,0.0,0.001,1
1684844484.0286698,332.85427917377524,152.85427917377524,0.0,0.001,1
1684844484.0482643,332.85439489196597,152.854394891966,0.0,0.001,1
1684844484.0681107,332.8546717789711,152.8546717789711,0.0,0.001,1
1684844484.088074,332.85451165463985,152.85451165463985,0.0,0.001,1
1684844484.1085203,332.85451165463985,152.85451165463985,0.0,0.001,1
1684844484.1284316,332.85462946176557,152.85462946176557,0.0,0.001,1
1684844484.1479588,332.85458615126475,152.85458615126475,0.0,0.001,1
1684844484.168613,332.8544239896885,152.8544239896885,0.0,0.001,1
1684844484.187921,332.85426182858293,152.8542618285829,0.0,0.001,1
1684844484.2082794,332.85446831879875,152.85446831879875,0.0,0.001,1
1684844484.2284856,332.85419140735405,152.85419140735405,0.0,0.001,1
1684844484.2479897,332.85398489268675,152.85398489268675,0.0,0.001,1
1684844484.268311,332.85446831879875,152.85446831879875,0.0,0.001,1
1684844484.2883217,332.85430717629663,152.85430717629666,0.0,0.001,1
1684844484.308002,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.328982,332.8547483133117,152.85474831331166,0.0,0.001,1
1684844484.3482022,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.368167,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.3886204,332.8547483133117,152.85474831331166,0.0,0.001,1
1684844484.407974,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.4281988,332.85458615126475,152.85458615126475,0.0,0.001,1
1684844484.4485395,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.4678571,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.488296,332.85482494937446,152.8548249493745,0.0,0.001,1
1684844484.5084393,332.85482494937446,152.8548249493745,0.0,0.001,1
1684844484.5281732,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.5479958,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.5677454,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.5883758,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.6090872,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.6282425,332.85486820924643,152.85486820924643,0.0,0.001,1
1684844484.6486588,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.6685762,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.6881864,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.708528,332.8549104758292,152.85491047582917,0.0,0.001,1
1684844484.7278664,332.8547483133117,152.85474831331166,0.0,0.001,1
1684844484.7482874,332.8547483133117,152.85474831331166,0.0,0.001,1
1684844484.7685697,332.85458615126475,152.85458615126475,0.0,0.001,1
1684844484.7882469,332.85458615126475,152.85458615126475,0.0,0.001,1
1684844484.8074152,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.828073,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.8480296,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.8685343,332.85470502813394,152.85470502813396,0.0,0.001,1
1684844484.8885963,152.85486820924643,152.85486820924643,0.0,0.001,0
1684844484.9082596,152.85474831331166,152.85474831331166,0.0,0.008,0
1684844484.9280581,152.85462946176557,152.85462946176557,0.0,0.008,0
1684844484.9480808,152.85435153076753,152.85435153076753,0.0,0.008,0
1684844484.967867,152.84432424987065,152.84432424987065,0.0,0.008,0
1684844484.9885507,152.8444833264064,152.8444833264064,0.0,0.008,0
1684844485.008011,152.84464240339523,152.84464240339523,0.0,0.008,0
1684844485.0281322,152.8448014808372,152.8448014808372,0.0,0.008,0
1684844485.0486794,152.8451196370804,152.8451196370804,0.0,0.008,0
1684844485.0684116,152.8454006223034,152.8454006223034,0.0,0.008,0
1684844485.0881755,152.85568412195738,152.85568412195738,0.0,0.008,0
1684844485.1080766,152.86568515902766,152.86568515902766,0.0,0.008,0
1684844485.128151,152.87568779612624,152.87568779612624,0.0,0.008,0
1684844485.1484234,152.87581586934112,152.87581586934112,0.0,0.008,0
1684844485.1680908,152.87568779612624,152.87568779612624,0.0,0.008,0
1684844485.1883433,152.87539446789273,152.87539446789273,0.0,0.008,0
1684844485.2083879,152.87514557872407,152.87514557872407,0.0,0.008,0
1684844485.2280183,152.87481706044088,152.87481706044088,0.0,0.008,0
1684844485.2479432,152.87465280202298,152.87465280202298,0.0,0.008,0
1684844485.2678547,152.87436974281016,152.87436974281016,0.0,0.008,0
1684844485.2878458,152.87404326718075,152.87404326718075,0.0,0.008,0
1684844485.308497,152.87388003008084,152.87388003008084,0.0,0.008,0
1684844485.3283114,152.87411256014997,152.87411256014997,0.0,0.008,0
1684844485.3488297,152.87434926560536,152.87434926560536,0.0,0.008,0
1684844485.3681636,152.87442079349714,152.87442079349714,0.0,0.008,0
1684844485.3880951,152.87483520163852,152.87483520163852,0.0,0.008,0
1684844485.4082944,152.87478688433444,152.87478688433444,0.0,0.008,0
1684844485.4286163,152.8749110019226,152.8749110019226,0.0,0.008,0
1684844485.4479978,152.87481143309105,152.87481143309105,0.0,0.008,0
1684844485.468083,152.87458367207537,152.87458367207537,0.0,0.008,0
1684844485.487822,152.87417537755252,152.87417537755252,0.0,0.008,0
1684844485.508281,152.8737620169169,152.8737620169169,0.0,0.008,0
1684844485.5285854,152.8732264601566,152.8732264601566,0.0,0.008,0
1684844485.547822,152.87298451735268,152.87298451735268,0.0,0.008,0
1684844485.5685813,152.8725589907751,152.8725589907751,0.0,0.008,0
1684844485.588137,152.87212839906783,152.87212839906783,0.0,0.008,0
1684844485.608276,152.87180283848355,152.87180283848355,0.0,0.008,0
1684844485.6281075,152.871654873807,152.871654873807,0.0,0.008,0
1684844485.6487358,152.87150293515103,152.87150293515103,0.0,0.008,0
1684844485.6682327,152.871570642611,152.871570642611,0.0,0.008,0
1684844485.6879725,152.8715242806742,152.8715242806742,0.0,0.008,0
1684844485.7079368,152.8635913740538,152.8635913740538,0.0,0.008,0
1684844485.7282736,152.8634237770162,152.8634237770162,0.0,0.008,0
1684844485.747891,152.8631385320952,152.8631385320952,0.0,0.008,0
1684844485.767973,152.8631649339526,152.8631649339526,0.0,0.008,0
1684844485.7879274,152.86310220267515,152.86310220267515,0.0,0.008,0
1684844485.808678,152.8628059096485,152.8628059096485,0.0,0.008,0
1684844485.8281617,152.86250658883776,152.86250658883776,0.0,0.008,0
1684844485.8485844,152.8619961412622,152.8619961412622,0.0,0.008,0
1684844485.8686044,152.86148063297674,152.86148063297674,0.0,0.008,0
1684844485.8880029,152.86106240453037,152.86106240453037,0.0,0.008,0
1684844485.9079936,152.8605398035509,152.8605398035509,0.0,0.008,0
1684844485.9278145,152.86032807563768,152.86032807563768,0.0,0.07200000000000001,0
1684844485.9481845,152.8598981795344,152.8598981795344,0.0,0.07200000000000001,0
1684844485.9681904,152.86980573302668,152.86980573302668,0.0,0.07200000000000001,0
1684844485.9882762,152.86958187134405,152.86958187134405,0.0,0.07200000000000001,0
1684844486.0085156,152.86935403989187,152.86935403989187,0.0,0.07200000000000001,0
1684844486.02859,152.86934461838138,152.86934461838138,0.0,0.07200000000000001,0
1684844486.0482771,152.86933529844242,152.86933529844242,0.0,0.07200000000000001,0
1684844486.0686474,152.8695525316128,152.8695525316128,0.0,0.07200000000000001,0
1684844486.0885487,152.86920777467594,152.86920777467594,0.0,0.07200000000000001,0
1684844486.1083724,152.86931696327497,152.86931696327497,0.0,0.07200000000000001,0
1684844486.128567,152.8691976909533,152.8691976909533,0.0,0.07200000000000001,0
1684844486.1479993,152.86896818763927,152.86896818763927,0.0,0.07200000000000001,0
1684844486.1686416,152.86838586796912,152.86838586796912,0.0,0.07200000000000001,0
1684844486.1884325,152.87794301921886,152.87794301921886,0.0,0.07200000000000001,0
1684844486.2082047,152.87747987048098,152.87747987048098,0.0,0.07200000000000001,0
1684844486.2285817,152.8870333089746,152.8870333089746,0.0,0.07200000000000001,0
1684844486.248107,152.89658514615732,152.89658514615732,0.0,0.07200000000000001,0
1684844486.2679734,152.89621769525812,152.89621769525812,0.0,0.07200000000000001,0
1684844486.2886562,152.9057647325605,152.9057647325605,0.0,0.07200000000000001,0
1684844486.3085835,152.91564680864656,152.91564680864656,0.0,0.07200000000000001,0
1684844486.3282547,152.91550881623118,152.91550881623118,0.0,0.07200000000000001,0
1684844486.3479881,152.91581461477048,152.91581461477048,0.0,0.07200000000000001,0
1684844486.368315,152.91591863157782,152.91591863157782,0.0,0.07200000000000001,0
1684844486.3885117,152.9161297908848,152.9161297908848,0.0,0.07200000000000001,0
1684844486.408316,152.91549896956195,152.91549896956195,0.0,0.07200000000000001,0
1684844486.42899,152.91500699913686,152.91500699913686,0.0,0.07200000000000001,0
1684844486.4481318,152.91486308891095,152.91486308891095,0.0,0.07200000000000001,0
1684844486.4680324,152.92453576760607,152.92453576760607,0.0,0.07200000000000001,0
1684844486.4881396,152.92453576760607,152.92453576760607,0.0,0.07200000000000001,0
1684844486.508524,152.92428872400853,152.92428872400853,0.0,0.07200000000000001,0
1684844486.5282338,152.9241887774851,152.9241887774851,0.0,0.07200000000000001,0
1684844486.5485892,152.92374802302663,152.92374802302663,0.0,0.07200000000000001,0
1684844486.5688665,152.92384486740787,152.92384486740787,0.0,0.07200000000000001,0
1684844486.5881786,152.93361812571627,152.93361812571627,0.0,0.07200000000000001,0
1684844486.6086195,152.93366558545085,152.93366558545085,0.0,0.07200000000000001,0
1684844486.6286354,152.93331860060155,152.93331860060155,0.0,0.07200000000000001,0
1684844486.6483424,152.9510899694427,152.9510899694427,0.0,0.07200000000000001,0
1684844486.6686432,152.96041877880182,152.96041877880182,0.0,0.07200000000000001,0
1684844486.6881602,152.97028486527006,152.97028486527006,0.0,0.07200000000000001,0
1684844486.7085986,152.98005590601258,152.98005590601258,0.0,0.07200000000000001,0
1684844486.7286005,152.98024980215712,152.98024980215712,0.0,0.07200000000000001,0
1684844486.7482321,152.99037499026167,152.99037499026167,0.0,0.07200000000000001,0
1684844486.7678893,153.00778448235974,153.00778448235974,0.0,0.07200000000000001,0
1684844486.7886202,153.01751790765556,153.01751790765556,0.0,0.07200000000000001,0
1684844486.8085148,153.01726455755036,153.01726455755036,0.0,0.07200000000000001,0
1684844486.827962,153.0276435310552,153.0276435310552,0.0,0.07200000000000001,0
1684844486.847931,153.02805432620636,153.02805432620636,0.0,0.07200000000000001,0
1684844486.8685336,153.02820868704916,153.02820868704916,0.0,0.07200000000000001,0
1684844486.8880382,153.03804223556315,153.03804223556315,0.0,0.07200000000000001,0
1684844486.9081845,153.04576788890046,153.04576788890046,0.0,0.07200000000000001,0
1684844486.927912,153.05570025737836,153.05570025737836,0.0,0.44,0
1684844486.9488924,153.06598645872447,153.06598645872447,0.0,0.44,0
1684844486.9679224,153.07557024629023,153.07557024629023,0.0,0.44,0
1684844486.9891284,153.08509921463371,153.08509921463371,0.0,0.44,0
1684844487.0080929,153.09488113531677,153.09488113531677,0.0,0.44,0
1684844487.0285528,153.1128257671958,153.1128257671958,0.0,0.44,0
1684844487.0487263,153.1130273039594,153.1130273039594,0.0,0.44,0
1684844487.0684512,153.13238975647224,153.13238975647224,0.0,0.44,0
1684844487.087886,153.14207346986797,153.14207346986797,0.0,0.44,0
1684844487.1100187,153.15987619323369,153.15987619323369,0.0,0.44,0
1684844487.127378,153.1600747186134,153.1600747186134,0.0,0.44,0
1684844487.1484418,153.17028052428935,153.17028052428935,0.0,0.44,0
1684844487.16752,153.17038226052566,153.17038226052566,0.0,0.44,0
1684844487.1882312,153.17980509658256,153.17980509658256,0.0,0.44,0
1684844487.2086449,153.1899555093235,153.1899555093235,0.0,0.44,0
1684844487.2279055,153.19954088188817,153.19954088188817,0.0,0.44,0
1684844487.24803,153.22765179335542,153.22765179335542,0.0,0.44,0
1684844487.2685847,153.2376050684349,153.2376050684349,0.0,0.44,0
1684844487.2881029,153.2656093486353,153.2656093486353,0.0,0.44,0
1684844487.3080885,153.28552453789817,153.28552453789817,0.0,0.44,0
1684844487.3284633,153.29574696144132,153.29574696144132,0.0,0.44,0
1684844487.3481832,153.31346870759458,153.31346870759458,0.0,0.44,0
1684844487.3684351,153.3336570749463,153.3336570749463,0.0,0.44,0
1684844487.388253,153.33392037297685,153.33392037297685,0.0,0.44,0
1684844487.4080343,153.3445204256775,153.3445204256775,0.0,0.44,0
1684844487.428516,153.36341518693794,153.36341518693794,0.0,0.44,0
1684844487.4479685,153.37300255513085,153.37300255513085,0.0,0.44,0
1684844487.4680333,153.38297106902485,153.38297106902485,0.0,0.44,0
1684844487.4885426,153.39252101324522,153.39252101324522,0.0,0.44,0
1684844487.5076227,153.4106158685864,153.4106158685864,0.0,0.44,0
1684844487.5285268,153.43044707094478,153.43044707094478,0.0,0.44,0
1684844487.5480835,153.45731109349643,153.45731109349643,0.0,0.44,0
1684844487.567894,153.46718109029936,153.46718109029936,0.0,0.44,0
1684844487.5882368,153.48682638379302,153.48682638379302,0.0,0.44,0
1684844487.6080554,153.51429490836705,153.51429490836705,0.0,0.44,0
1684844487.62843,153.5343665722567,153.5343665722567,0.0,0.44,0
1684844487.648653,153.56167492783615,153.56167492783615,0.0,0.44,0
1684844487.6681898,153.5816541429612,153.5816541429612,0.0,0.44,0
1684844487.6885738,153.60937798062258,153.60937798062258,0.0,0.44,0
1684844487.7085814,153.61927166910178,153.61927166910178,0.0,0.44,0
1684844487.728191,153.6296734573203,153.6296734573203,0.0,0.44,0
1684844487.7485445,153.65014198628003,153.65014198628003,0.0,0.44,0
1684844487.7680874,153.66717811173663,153.66717811173663,0.0,0.44,0
1684844487.7884712,153.67733749709387,153.67733749709387,0.0,0.44,0
1684844487.808592,153.68703186796154,153.68703186796154,0.0,0.44,0
1684844487.8280773,153.7151130589717,153.7151130589717,0.0,0.44,0
1684844487.8474452,153.72527533825715,153.72527533825715,0.0,0.44,0
1684844487.868355,153.7531439786885,153.7531439786885,0.0,0.44,0
1684844487.888246,153.77237568228432,153.77237568228432,0.0,0.44,0
1684844487.9084713,153.79930535115676,153.79930535115676,0.0,0.44,0
1684844487.9281294,59.42300999999998,153.819532236538,59.42300999999998,0.706,0
1684844487.9479737,59.42300999999998,153.83936795236147,59.42300999999998,0.706,0
1684844487.9684916,59.42300999999998,153.86682397794036,59.42300999999998,0.706,0
1684844487.9879594,59.42300999999998,153.87665365533257,59.42300999999998,0.706,0
1684844488.0084882,59.42300999999998,153.88677231913863,59.42300999999998,0.706,0
1684844488.0282173,59.42300999999998,153.90481759470453,59.42300999999998,0.706,0
1684844488.0479739,59.42300999999998,153.9253878268688,59.42300999999998,0.706,0
1684844488.068467,59.42300999999998,153.93567565439284,59.42300999999998,0.706,0
1684844488.0885758,59.42300999999998,153.9632238455524,59.42300999999998,0.706,0
1684844488.1080685,59.42300999999998,153.9826718106934,59.42300999999998,0.706,0
1684844488.1284726,59.45045935168608,154.0101211623795,59.42300999999998,0.706,0
1684844488.147762,59.47037097762504,154.03003278831847,59.42300999999998,0.706,0
1684844488.1681178,59.497725205122805,154.05738701581623,59.42300999999998,0.706,0
1684844488.188534,59.51861208556403,154.07827389625746,59.42300999999998,0.706,0
1684844488.2076597,59.54465667196476,154.1043184826582,59.42300999999998,0.706,0
1684844488.2279344,59.541691834708104,154.10135364540153,59.42300999999998,0.706,0
1684844488.2485425,59.51230828509384,154.07197009578726,59.42300999999998,0.706,0
1684844488.2679462,59.46266386165425,154.02232567234768,59.42300999999998,0.706,0
1684844488.2880676,59.39355173867341,153.95321354936684,59.42300999999998,0.706,0
1684844488.3086514,59.325595935692775,153.8852577463862,59.42300999999998,0.706,0
