time,imu_heading,gspeed
1684817664.862189,146.5763198142704,0.0
1684817664.878451,146.5763198142704,0.0
1684817664.8978481,146.5670347559822,0.0
1684817664.9175594,146.5670347559822,0.0
1684817664.9375052,146.5670347559822,0.0
1684817664.9578137,146.5670347559822,0.0
1684817664.9783711,146.56691040746273,0.0
1684817664.9983363,146.56691040746273,0.0
1684817665.018293,146.5670347559822,0.0
1684817665.0383475,146.56694867474482,0.0
1684817665.0580287,146.56694867474482,0.0
1684817665.0782077,146.56694867474482,0.0
1684817665.0983284,146.5670347559822,0.0
1684817665.11854,146.5670347559822,0.0
1684817665.1384015,146.5670347559822,0.005
1684817665.157939,146.5670347559822,0.005
1684817665.1778514,146.5670347559822,0.005
1684817665.1981986,146.5670347559822,0.005
1684817665.2181509,146.5670347559822,0.005
1684817665.238382,146.5578760063446,0.005
1684817665.2587914,146.5578760063446,0.005
1684817665.278168,146.5578760063446,0.005
1684817665.2984972,146.5578760063446,0.005
1684817665.318822,146.55796338854154,0.005
1684817665.3382225,146.55796338854154,0.005
1684817665.3583486,146.55796338854154,0.005
1684817665.3788838,146.5578760063446,0.005
1684817665.3983495,146.5486149903854,0.005
1684817665.4179115,146.5486149903854,0.005
1684817665.4375784,146.5486149903854,0.005
1684817665.458071,146.5394569388067,0.005
1684817665.4785833,146.5394569388067,0.005
1684817665.4990532,146.5394569388067,0.005
1684817665.5184822,146.5394569388067,0.005
1684817665.538384,146.5394569388067,0.005
1684817665.5583332,146.53933165668508,0.005
1684817665.5784595,146.5394569388067,0.005
1684817665.5985732,146.53933165668508,0.005
1684817665.618193,146.53933165668508,0.005
1684817665.638341,146.53936943796563,0.005
1684817665.6580255,146.53936943796563,0.005
1684817665.6778834,146.53936943796563,0.005
1684817665.6980367,146.53936943796563,0.005
1684817665.717983,146.53936943796563,0.005
1684817665.7379532,146.53936943796563,0.005
1684817665.7583344,146.53936943796563,0.005
1684817665.7782247,146.53936943796563,0.005
1684817665.7983322,146.5303008216654,0.005
1684817665.8185182,146.5303008216654,0.005
1684817665.8383255,146.5303008216654,0.005
1684817665.8598187,146.5303008216654,0.005
1684817665.8789833,146.5303008216654,0.005
1684817665.8983614,146.5303008216654,0.005
1684817665.9179618,146.5303008216654,0.005
1684817665.9376168,146.5303008216654,0.005
1684817665.9580534,146.5303008216654,0.005
1684817665.9784448,146.52114663881622,0.005
1684817665.9990351,146.52114663881622,0.005
1684817666.0183175,146.52114663881622,0.005
1684817666.0395613,146.52114663881622,0.005
1684817666.0582962,146.52114663881622,0.005
1684817666.0781915,146.50263559509554,0.005
1684817666.099485,146.5025103619134,0.005
1684817666.118175,146.5025103619134,0.005
1684817666.1380908,146.50272455668346,0.002
1684817666.1580184,146.50259836806117,0.002
1684817666.1778479,146.50259836806117,0.002
1684817666.1984565,146.50259836806117,0.002
1684817666.2181308,146.5023851290936,0.002
1684817666.238264,146.5025103619134,0.002
1684817666.2596142,146.50229934284323,0.002
1684817666.2785053,146.50229934284323,0.002
1684817666.2985978,146.5023851290936,0.002
1684817666.3190193,146.49310839236054,0.002
1684817666.3378627,146.48417113202095,0.002
1684817666.358161,146.48417113202095,0.002
1684817666.3787682,146.48417113202095,0.002
1684817666.398175,146.48420918252367,0.002
1684817666.4179993,146.48420918252367,0.002
1684817666.4376166,146.48433436275093,0.002
1684817666.457988,146.48445954334045,0.002
1684817666.4784908,146.4845847242922,0.002
1684817666.4989376,146.48470990560625,0.002
1684817666.5185492,146.48483508728256,0.002
1684817666.5388527,146.48474349239373,0.002
1684817666.5583398,146.48452989074858,0.002
1684817666.578455,146.48440661957193,0.002
1684817666.5990198,146.48428334874657,0.002
1684817666.6182323,146.48416007827248,0.002
1684817666.6385808,146.48403680814974,0.002
1684817666.6577437,146.47509883568574,0.002
1684817666.677852,146.47518664904692,0.002
1684817666.6979632,146.4661254182056,0.002
1684817666.7181792,146.46625251322217,0.002
1684817666.7384417,146.46625251322217,0.002
1684817666.7588332,146.46628631864567,0.002
1684817666.7785254,146.4661942943298,0.002
1684817666.798231,146.46610353569392,0.002
1684817666.8179293,146.4658907677304,0.002
1684817666.838188,146.4658907677304,0.002
1684817666.8582325,146.47517158335282,0.002
1684817666.878994,146.46601404276694,0.002
1684817666.8984628,146.45695637412024,0.002
1684817666.9179187,146.4569220121091,0.002
1684817666.938104,146.4569220121091,0.002
1684817666.9577956,146.45701311980952,0.002
1684817666.9788573,146.45701311980952,0.002
1684817666.9990337,146.45701311980952,0.002
1684817667.0183864,146.45701311980952,0.002
1684817667.0387354,146.45701311980952,0.002
1684817667.0588677,146.4569220121091,0.002
1684817667.0786967,146.45683217026985,0.002
1684817667.0989194,146.45695637412024,0.002
1684817667.1181016,146.45686684326898,0.002
1684817667.1382508,146.45686684326898,0.001
1684817667.1579952,146.44781114843227,0.001
1684817667.177851,146.44781114843227,0.001
1684817667.1979454,146.4479019832355,0.001
1684817667.218292,146.44802711585018,0.001
1684817667.2383437,146.4481201713599,0.001
1684817667.258753,146.4481201713599,0.001
1684817667.2785122,146.4481201713599,0.001
1684817667.2984931,146.4479019832355,0.001
1684817667.3189285,146.43863362556976,0.001
1684817667.3382058,146.43854370720487,0.001
1684817667.3580952,146.4386678584812,0.001
1684817667.3790174,146.4386678584812,0.001
1684817667.3981678,146.4386678584812,0.001
1684817667.4179437,146.43875873133402,0.001
1684817667.4376464,146.43888383746076,0.001
1684817667.458021,146.43888383746076,0.001
1684817667.4777555,146.43888383746076,0.001
1684817667.4981303,146.43879201011455,0.001
1684817667.5182028,146.43879201011455,0.001
1684817667.5387053,146.43879201011455,0.001
1684817667.558546,146.4385782518492,0.001
1684817667.5783305,146.4386678584812,0.001
1684817667.5983453,146.4385782518492,0.001
1684817667.61826,146.4385782518492,0.001
1684817667.638238,146.4385782518492,0.001
1684817667.6577775,146.4385782518492,0.001
1684817667.6779256,146.4386678584812,0.001
1684817667.697995,146.4386678584812,0.001
1684817667.718375,146.43879201011455,0.001
