time,gps_heading,gspeed
1684813716.0119698,46.45672000000002,0.395
1684813716.0319183,46.45672000000002,0.395
1684813716.0523093,46.45672000000002,0.395
1684813716.07229,46.45672000000002,0.395
1684813716.0928507,46.45672000000002,0.395
1684813716.112087,46.45672000000002,0.395
1684813716.1322436,46.45672000000002,0.395
1684813716.152556,46.45672000000002,0.395
1684813716.172015,46.45672000000002,0.395
1684813716.1920462,46.45672000000002,0.395
1684813716.2123501,46.45672000000002,0.395
1684813716.2323039,46.45672000000002,0.395
1684813716.2525349,46.45672000000002,0.395
1684813716.2726374,46.45672000000002,0.395
1684813716.292392,46.45672000000002,0.395
1684813716.312747,46.45672000000002,0.395
1684813716.331892,46.45672000000002,0.395
1684813716.3519187,46.45672000000002,0.395
1684813716.372658,46.45672000000002,0.395
1684813716.3917773,46.45672000000002,0.395
1684813716.4121044,46.45672000000002,0.395
1684813716.4322624,46.45672000000002,0.395
1684813716.4522707,46.45672000000002,0.395
1684813716.472709,46.45672000000002,0.395
1684813716.4923103,46.45672000000002,0.395
1684813716.5122027,46.45672000000002,0.395
1684813716.5326989,46.45672000000002,0.395
1684813716.5521479,46.45672000000002,0.395
1684813716.5728152,46.45672000000002,0.395
1684813716.5923696,46.45672000000002,0.395
1684813716.6123543,46.45672000000002,0.395
1684813716.6326766,46.45672000000002,0.395
1684813716.652346,46.45672000000002,0.395
1684813716.672095,46.45672000000002,0.395
1684813716.6928034,46.45672000000002,0.395
1684813716.712095,46.45672000000002,0.395
1684813716.7324798,46.45672000000002,0.395
1684813716.752685,46.45672000000002,0.395
1684813716.7720542,46.45672000000002,0.395
1684813716.7922285,46.45672000000002,0.395
1684813716.812688,46.45672000000002,0.395
1684813716.8322425,46.45672000000002,0.395
1684813716.8525865,46.45672000000002,0.395
1684813716.8723762,46.45672000000002,0.395
1684813716.892116,46.45672000000002,0.395
1684813716.9127479,46.45672000000002,0.395
1684813716.9321778,46.45672000000002,0.395
1684813716.9520473,46.45672000000002,0.02
1684813716.9728637,46.45672000000002,0.02
1684813716.991969,46.45672000000002,0.02
1684813717.0121415,46.45672000000002,0.02
1684813717.032682,46.45672000000002,0.02
1684813717.0519905,46.45672000000002,0.02
1684813717.072485,46.45672000000002,0.02
1684813717.092222,46.45672000000002,0.02
1684813717.1116393,46.45672000000002,0.02
1684813717.1324968,46.45672000000002,0.02
1684813717.1522453,46.45672000000002,0.02
1684813717.1720788,46.45672000000002,0.02
1684813717.192774,46.45672000000002,0.02
1684813717.2119179,46.45672000000002,0.02
1684813717.232143,46.45672000000002,0.02
1684813717.2527723,46.45672000000002,0.02
1684813717.2720559,46.45672000000002,0.02
1684813717.2920668,46.45672000000002,0.02
1684813717.3128023,46.45672000000002,0.02
1684813717.331826,46.45672000000002,0.02
1684813717.3522596,46.45672000000002,0.02
1684813717.3723304,46.45672000000002,0.02
1684813717.3920317,46.45672000000002,0.02
1684813717.412281,46.45672000000002,0.02
1684813717.4321518,46.45672000000002,0.02
1684813717.4522312,46.45672000000002,0.02
1684813717.4725645,46.45672000000002,0.02
1684813717.4919918,46.45672000000002,0.02
1684813717.5125878,46.45672000000002,0.02
1684813717.5326622,46.45672000000002,0.02
1684813717.5520716,46.45672000000002,0.02
1684813717.5727012,46.45672000000002,0.02
1684813717.5920672,46.45672000000002,0.02
1684813717.6121738,46.45672000000002,0.02
1684813717.6327996,46.45672000000002,0.02
1684813717.652003,46.45672000000002,0.02
1684813717.6721036,46.45672000000002,0.02
1684813717.6927743,46.45672000000002,0.02
1684813717.7121663,46.45672000000002,0.02
1684813717.7325008,46.45672000000002,0.02
1684813717.752432,46.45672000000002,0.02
1684813717.772075,46.45672000000002,0.02
1684813717.792766,46.45672000000002,0.02
1684813717.8121634,46.45672000000002,0.02
1684813717.8320203,46.45672000000002,0.02
1684813717.852211,46.45672000000002,0.02
1684813717.8719788,46.45672000000002,0.02
1684813717.8923473,46.45672000000002,0.02
1684813717.9127915,46.45672000000002,0.02
1684813717.9318945,46.45672000000002,0.02
1684813717.9523547,46.45672000000002,0.02
1684813717.9724274,46.45672000000002,0.01
1684813717.992014,46.45672000000002,0.01
1684813718.0126135,46.45672000000002,0.01
1684813718.0321016,46.45672000000002,0.01
1684813718.052222,46.45672000000002,0.01
1684813718.0726817,46.45672000000002,0.01
1684813718.0920515,46.45672000000002,0.01
1684813718.112824,46.45672000000002,0.01
1684813718.1327248,46.45672000000002,0.01
1684813718.1518223,46.45672000000002,0.01
1684813718.1724598,46.45672000000002,0.01
1684813718.192252,46.45672000000002,0.01
1684813718.2119653,46.45672000000002,0.01
1684813718.2328117,46.45672000000002,0.01
1684813718.2523303,46.45672000000002,0.01
1684813718.2721097,46.45672000000002,0.01
1684813718.2926939,46.45672000000002,0.01
1684813718.3121977,46.45672000000002,0.01
1684813718.3322465,46.45672000000002,0.01
1684813718.3532732,46.45672000000002,0.01
1684813718.3722613,46.45672000000002,0.01
1684813718.392393,46.45672000000002,0.01
1684813718.412711,46.45672000000002,0.01
1684813718.4320338,46.45672000000002,0.01
1684813718.4522235,46.45672000000002,0.01
1684813718.472626,46.45672000000002,0.01
1684813718.4920697,46.45672000000002,0.01
1684813718.512244,46.45672000000002,0.01
1684813718.5320506,46.45672000000002,0.01
1684813718.5521286,46.45672000000002,0.01
1684813718.5722446,46.45672000000002,0.01
1684813718.5920315,46.45672000000002,0.01
1684813718.6125333,46.45672000000002,0.01
1684813718.632206,46.45672000000002,0.01
1684813718.6518984,46.45672000000002,0.01
1684813718.6721225,46.45672000000002,0.01
