time,imu_heading,gspeed
1684817065.5528972,146.71194261110884,0.0
1684817065.573553,146.71194261110884,0.0
1684817065.5934098,146.71194261110884,0.0
1684817065.6131895,146.71194261110884,0.0
1684817065.633606,146.71194261110884,0.0
1684817065.653038,146.71211601584722,0.0
1684817065.6724641,146.71194261110884,0.0
1684817065.69238,146.71194261110884,0.0
1684817065.7123952,146.71194261110884,0.0
1684817065.7325256,146.7027665557986,0.0
1684817065.7530513,146.7027665557986,0.0
1684817065.7730196,146.7027665557986,0.0
1684817065.792521,146.7027665557986,0.0
1684817065.8130004,146.7027665557986,0.0
1684817065.8327084,146.7027665557986,0.0
1684817065.8532667,146.7026122403084,0.0
1684817065.873197,146.7027665557986,0.007
1684817065.8930058,146.7026122403084,0.007
1684817065.9131138,146.6934545987647,0.007
1684817065.9324112,146.6934545987647,0.007
1684817065.9526367,146.6934545987647,0.007
1684817065.9729207,146.6934545987647,0.007
1684817065.9935298,146.6934545987647,0.007
1684817066.013617,146.6934545987647,0.007
1684817066.033685,146.6934545987647,0.007
1684817066.0532136,146.6934545987647,0.007
1684817066.073629,146.68410581059206,0.007
1684817066.093561,146.6842791841534,0.007
1684817066.1132371,146.6842791841534,0.007
1684817066.133672,146.6842791841534,0.007
1684817066.1532633,146.6842791841534,0.007
1684817066.1728535,146.6842791841534,0.007
1684817066.1925762,146.6842791841534,0.007
1684817066.2126696,146.6842791841534,0.007
1684817066.233052,146.6842791841534,0.007
1684817066.2537355,146.6842791841534,0.007
1684817066.2733166,146.6842791841534,0.007
1684817066.2935517,146.68410581059206,0.007
1684817066.312849,146.68410581059206,0.007
1684817066.3328693,146.68410581059206,0.007
1684817066.3535955,146.68410581059206,0.007
1684817066.3729157,146.6842791841534,0.007
1684817066.3934474,146.6842791841534,0.007
1684817066.4132092,146.6842791841534,0.007
1684817066.4327416,146.6751057006707,0.007
1684817066.4527655,146.6752614851779,0.007
1684817066.4726748,146.6752614851779,0.007
1684817066.4933476,146.6752614851779,0.007
1684817066.5138345,146.67508719133872,0.007
1684817066.5334456,146.67508719133872,0.007
1684817066.5531776,146.66591572243576,0.007
1684817066.5735693,146.65659468385215,0.007
1684817066.5931587,146.65642038476645,0.007
1684817066.613252,146.65642038476645,0.007
1684817066.633659,146.6565756798353,0.007
1684817066.6530864,146.6565756798353,0.007
1684817066.6728804,146.65642038476645,0.007
1684817066.6925027,146.65675093570317,0.007
1684817066.712755,146.65675093570317,0.007
1684817066.732852,146.65675093570317,0.007
1684817066.7533276,146.65659468385215,0.007
1684817066.7733445,146.6474238603731,0.007
1684817066.7936983,146.6474238603731,0.007
1684817066.8131661,146.63842919515122,0.007
1684817066.8334072,146.63842919515122,0.007
1684817066.8537943,146.63842919515122,0.007
1684817066.8730123,146.63842919515122,0.007
1684817066.8928876,146.63858649785846,0.002
1684817066.9134421,146.63858649785846,0.002
1684817066.932614,146.63842919515122,0.002
1684817066.952743,146.638254968795,0.002
1684817066.9728613,146.63809988091157,0.002
1684817066.9931302,146.63809988091157,0.002
1684817067.0138557,146.638254968795,0.002
1684817067.033477,146.62908800897694,0.002
1684817067.0538142,146.62926219862356,0.002
1684817067.073712,146.62926219862356,0.002
1684817067.0930135,146.61993205304495,0.002
