time,heading,gps_heading,speeed,gspeed,gear
1684580827.1037831,52.86133231927269,52.86133231927269,0.0,0.0,0
1684580827.124118,52.84278748420377,52.84278748420377,0.0,0.0,0
1684580827.1437445,52.84278748420377,52.84278748420377,0.0,0.0,0
1684580827.1638331,52.842602231690165,52.842602231690165,0.0,0.0,0
1684580827.1832087,52.842602231690165,52.842602231690165,0.0,0.0,0
1684580827.2046173,52.842602231690165,52.842602231690165,0.0,0.0,0
1684580827.2236865,52.833844880041795,52.833844880041795,0.0,0.0,0
1684580827.243657,52.833844880041795,52.833844880041795,0.0,0.0,0
1684580827.26406,52.833844880041795,52.833844880041795,0.0,0.0,0
1684580827.2839954,52.833844880041795,52.833844880041795,0.0,0.0,0
1684580827.303731,52.82473850701635,52.82473850701635,0.0,0.0,0
1684580827.323581,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.3439536,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.3640711,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.383609,52.824407229665866,52.824407229665866,0.0,0.0,0
1684580827.4037611,52.824407229665866,52.824407229665866,0.0,0.0,0
1684580827.4241502,52.824407229665866,52.824407229665866,0.0,0.0,0
1684580827.443391,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.4635487,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.4841762,52.82457286802,52.82457286802,0.0,0.0,0
1684580827.5037215,52.82473850701635,52.82473850701635,0.0,0.0,0
1684580827.5237167,52.82473850701635,52.82473850701635,0.0,0.0,0
1684580827.54385,52.82473850701635,52.82473850701635,0.0,0.0,0
1684580827.5636725,52.82455222995421,52.82455222995421,0.0,0.0,0
1684580827.5841746,52.81544776112645,52.81544776112645,0.0,0.0,0
1684580827.6041656,52.81544776112645,52.81544776112645,0.0,0.0,0
1684580827.6234243,52.8152831085161,52.8152831085161,0.0,0.0,0
1684580827.6435256,52.8152831085161,52.8152831085161,0.0,0.0,0
1684580827.6635275,52.79673437995089,52.79673437995089,0.0,0.0,0
1684580827.6837509,52.79673437995089,52.79673437995089,0.0,0.0,0
1684580827.7038045,52.79673437995089,52.79673437995089,0.0,0.0,0
1684580827.723499,52.79691990225851,52.79691990225851,0.0,0.0,0
1684580827.74351,52.79708551032206,52.79708551032206,0.0,0.0,0
1684580827.7640464,52.79689903690314,52.79689903690314,0.0,0.0,0
1684580827.7837048,52.79689903690314,52.79689903690314,0.0,0.0,0
1684580827.803696,52.79689903690314,52.79689903690314,0.0,0.0,0
1684580827.8235018,52.79689903690314,52.79689903690314,0.0,0.0,0
1684580827.8437026,52.79671383894848,52.79671383894848,0.0,0.0,0
1684580827.8637838,52.79671383894848,52.79671383894848,0.0,0.0,0
1684580827.8830993,52.79671383894848,52.79671383894848,0.0,0.0,0
1684580827.9042366,52.78761198664168,52.78761198664168,0.0,0.0,0
1684580827.9233167,52.78761198664168,52.78761198664168,0.0,0.0,0
1684580827.9432783,52.78761198664168,52.78761198664168,0.0,0.0,0
1684580827.9638677,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580827.9836698,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580828.0035412,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580828.0240707,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580828.04342,52.78796184322525,52.78796184322525,0.0,0.0,0
1684580828.0638313,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580828.084128,52.78779722075555,52.78779722075555,0.0,0.0,0
1684580828.1035419,52.78761198664168,52.78761198664168,0.0,0.0,0
