time,heading,gps_heading,speeed,gspeed,gear
1684583569.0512123,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.0711076,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.092122,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.112169,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.1314132,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.1520832,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.1718395,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.1923282,52.97074231709729,52.97074231709729,0.0,0.018,0
1684583569.2116015,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.231587,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.2513115,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.2708957,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.2916815,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.3113341,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.3314102,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.3514473,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.3720722,52.971092944319196,52.971092944319196,0.0,0.018,0
1684583569.3913586,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.41219,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.4322524,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.4513435,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.4715962,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.4916315,52.97090720631431,52.97090720631431,0.0,0.018,0
1684583569.51148,52.961789689461796,52.961789689461796,0.0,0.018,0
1684583569.5317857,52.95285992311014,52.95285992311014,0.0,0.018,0
1684583569.5515444,52.93431955202675,52.93431955202675,0.0,0.018,0
1684583569.5714862,52.93415377632803,52.93415377632803,0.0,0.018,0
1684583569.5917413,52.93415377632803,52.93415377632803,0.0,0.018,0
1684583569.6111329,52.93415377632803,52.93415377632803,0.0,0.0216,0
1684583569.631478,52.9250409115329,52.9250409115329,0.0,0.0216,0
1684583569.6516743,52.9250409115329,52.9250409115329,0.0,0.0216,0
1684583569.671371,52.9250409115329,52.9250409115329,0.0,0.0216,0
1684583569.6918857,52.9250409115329,52.9250409115329,0.0,0.0216,0
1684583569.711703,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.7315147,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.7518103,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.771793,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.7917264,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.811888,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.8315742,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.8516948,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.8717651,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.89132,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.911878,52.915929986738206,52.915929986738206,0.0,0.0216,0
1684583569.931537,52.89738515166928,52.89738515166928,0.0,0.0216,0
1684583569.9515343,52.89738515166928,52.89738515166928,0.0,0.0216,0
1684583569.9723568,52.89719989915568,52.89719989915568,0.0,0.0216,0
1684583569.9917278,52.89719989915568,52.89719989915568,0.0,0.0216,0
1684583570.0116475,52.89719989915568,52.89719989915568,0.0,0.0216,0
1684583570.0317383,52.88844254750731,52.88844254750731,0.0,0.0216,0
1684583570.051811,52.88844254750731,52.88844254750731,0.0,0.0216,0
1684583570.0715907,52.88844254750731,52.88844254750731,0.0,0.0216,0
1684583570.0925806,52.88844254750731,52.88844254750731,0.0,0.0216,0
1684583570.1113453,52.879336174481864,52.879336174481864,0.0,0.0216,0
1684583570.1314404,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.1517992,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.171167,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.191165,52.87900489713138,52.87900489713138,0.0,0.0216,0
1684583570.2117887,52.87900489713138,52.87900489713138,0.0,0.0216,0
1684583570.231662,52.87900489713138,52.87900489713138,0.0,0.0216,0
1684583570.252538,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.2715566,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.2914076,52.879170535485514,52.879170535485514,0.0,0.0216,0
1684583570.3128796,52.879336174481864,52.879336174481864,0.0,0.0216,0
1684583570.3314776,52.879336174481864,52.879336174481864,0.0,0.0216,0
1684583570.351431,52.879336174481864,52.879336174481864,0.0,0.0216,0
1684583570.372207,52.87914989741972,52.87914989741972,0.0,0.0216,0
1684583570.39145,52.870045428591965,52.870045428591965,0.0,0.0216,0
1684583570.4113781,52.870045428591965,52.870045428591965,0.0,0.0216,0
1684583570.4320033,52.86988077598161,52.86988077598161,0.0,0.0216,0
1684583570.4513452,52.86988077598161,52.86988077598161,0.0,0.0216,0
1684583570.4725232,52.851332047416406,52.851332047416406,0.0,0.0216,0
1684583570.4915717,52.851332047416406,52.851332047416406,0.0,0.0216,0
1684583570.5112724,52.851332047416406,52.851332047416406,0.0,0.0216,0
1684583570.5320249,52.851517569724024,52.851517569724024,0.0,0.0216,0
1684583570.5512092,52.85168317778758,52.85168317778758,0.0,0.0216,0
1684583570.5711784,52.85149670436866,52.85149670436866,0.0,0.0216,0
1684583570.5916884,52.85149670436866,52.85149670436866,0.0,0.0216,0
1684583570.6117327,52.85149670436866,52.85149670436866,0.0,0.0144,0
1684583570.63143,52.85149670436866,52.85149670436866,0.0,0.0144,0
1684583570.6522634,52.85131150641399,52.85131150641399,0.0,0.0144,0
1684583570.6713812,52.85131150641399,52.85131150641399,0.0,0.0144,0
1684583570.6912706,52.85131150641399,52.85131150641399,0.0,0.0144,0
1684583570.712038,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.7315757,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.7519367,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.7716067,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.7915869,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.8122134,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.831436,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.851772,52.84255951069076,52.84255951069076,0.0,0.0144,0
1684583570.8720758,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.8913023,52.842394888221065,52.842394888221065,0.0,0.0144,0
1684583570.912115,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.9315867,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.9515939,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.9721274,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583570.9914982,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583571.0116596,52.842209654107194,52.842209654107194,0.0,0.0144,0
1684583571.0321875,52.8332950134166,52.8332950134166,0.0,0.0144,0
1684583571.051425,52.8332950134166,52.8332950134166,0.0,0.0144,0
1684583571.0714972,52.83345960077142,52.8332950134166,0.0,0.0144,1
1684583571.0921628,52.83345960077142,52.8332950134166,0.0,0.0144,1
1684583571.1114876,52.83345960077142,52.8332950134166,0.0,0.0144,1
1684583571.1318119,52.8332950134166,52.8332950134166,0.0,0.0144,1
1684583571.1520245,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.1715512,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.19206,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.2116065,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.2315989,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.2520752,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.2713149,52.8332950134166,52.8332950134166,0.0,0.0144,1
1684583571.292373,52.8332950134166,52.8332950134166,0.0,0.0144,1
1684583571.3117692,52.8332950134166,52.8332950134166,0.0,0.0144,1
1684583571.3311543,52.8332950134166,52.8332950134166,0.0,0.0144,1
1684583571.351513,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.3718324,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.3917222,52.8329257487666,52.8332950134166,0.0,0.0144,1
1684583571.4120402,52.833109743172514,52.8332950134166,0.0,0.0144,1
1684583571.4314623,52.8329257487666,52.8332950134166,0.0,0.0144,1
1684583571.451595,52.80548009118485,52.8332950134166,0.0,0.0144,1
1684583571.4717152,52.80548009118485,52.8332950134166,0.0,0.0144,1
1684583571.4913588,52.80548009118485,52.8332950134166,0.0,0.0144,1
1684583571.5116653,52.80548009118485,52.8332950134166,0.0,0.0144,1
1684583571.5320575,52.80548009118485,52.8332950134166,0.0,0.0144,1
1684583571.551481,52.796384851664726,52.8332950134166,0.0,0.0144,1
1684583571.572201,52.79654937236913,52.8332950134166,0.0,0.0144,1
1684583571.5921342,52.77782728707979,52.8332950134166,0.0,0.0144,1
1684583571.611326,52.77782728707979,52.8332950134166,0.0,0.0144,1
1684583571.6323273,52.77782728707979,52.8332950134166,0.0,0.018,1
1684583571.6515923,52.77764257694781,52.8332950134166,0.0,0.018,1
1684583571.673042,52.76871350429161,52.8332950134166,0.0,0.018,1
1684583571.6920862,52.75962279995355,52.8332950134166,0.0,0.018,1
1684583571.7118852,52.7319941529266,52.8332950134166,0.0,0.018,1
1684583571.7313244,52.7319941529266,52.8332950134166,0.0,0.018,1
1684583571.7516885,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.7716475,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.7922993,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.8115418,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.8311217,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583571.852346,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.8716495,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.891861,52.73201503738369,52.8332950134166,0.0,0.018,1
1684583571.9121304,52.73166530790388,52.8332950134166,0.0,0.018,1
1684583571.9316633,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583571.9520721,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583571.9721122,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583571.991716,52.731645702228604,52.8332950134166,0.0,0.018,1
1684583572.011583,52.731809175288106,52.8332950134166,0.0,0.018,1
1684583572.0321112,52.731809175288106,52.8332950134166,0.0,0.018,1
1684583572.0514076,52.731809175288106,52.8332950134166,0.0,0.018,1
1684583572.071852,52.7319941529266,52.8332950134166,0.0,0.018,1
1684583572.091173,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583572.1119125,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583572.1321533,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583572.1518347,52.731829730097076,52.8332950134166,0.0,0.018,1
1684583572.1716444,52.72274374441534,52.8332950134166,0.0,0.018,1
1684583572.1917856,52.72274374441534,52.8332950134166,0.0,0.018,1
1684583572.2115161,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.2316935,52.71384508220203,52.8332950134166,0.0,0.018,1
1684583572.251782,52.71384508220203,52.8332950134166,0.0,0.018,1
1684583572.2715397,52.71384508220203,52.8332950134166,0.0,0.018,1
1684583572.291354,52.7138240545728,52.8332950134166,0.0,0.018,1
1684583572.3114219,52.7138240545728,52.8332950134166,0.0,0.018,1
1684583572.3310788,52.7138240545728,52.8332950134166,0.0,0.018,1
1684583572.3512845,52.7138240545728,52.8332950134166,0.0,0.018,1
1684583572.371553,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.391517,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.4114702,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.43226,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.451741,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.4715254,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.4915504,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.5117736,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.5322697,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.551797,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.5720975,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.5911837,52.71365970207012,52.8332950134166,0.0,0.018,1
1684583572.611299,52.713639004822966,52.8332950134166,0.0,0.0324,1
1684583572.6313438,52.713639004822966,52.8332950134166,0.0,0.0324,1
1684583572.6514413,52.713639004822966,52.713639004822966,0.0,0.0324,0
1684583572.671437,52.71347560168482,52.71347560168482,0.0,0.0324,0
1684583572.691734,52.71347560168482,52.71347560168482,0.0,0.0324,0
1684583572.7111757,52.71347560168482,52.71347560168482,0.0,0.0324,0
1684583572.7314677,52.71365970207012,52.71365970207012,0.0,0.0324,0
1684583572.7515173,52.713639004822966,52.713639004822966,0.0,0.0324,0
1684583572.771029,52.713639004822966,52.713639004822966,0.0,0.0324,0
1684583572.7914987,52.713639004822966,52.713639004822966,0.0,0.0324,0
1684583572.8115907,52.71380240859,52.71380240859,0.0,0.0324,0
1684583572.8314989,52.69525844370017,52.69525844370017,0.0,0.0324,0
1684583572.8514674,52.68601272005415,52.68601272005415,0.0,0.0324,0
1684583572.8713675,52.67695367523592,52.67695367523592,0.0,0.0324,0
1684583572.891732,52.676973437259704,52.676973437259704,0.0,0.0324,0
1684583572.9109504,52.676973437259704,52.676973437259704,0.0,0.0324,0
1684583572.932164,52.676973437259704,52.676973437259704,0.0,0.0324,0
1684583572.9515355,52.676973437259704,52.676973437259704,0.0,0.0324,0
1684583572.972157,52.65821861702412,52.65821861702412,0.0,0.0324,0
1684583572.9913151,52.64897677984467,52.64897677984467,0.0,0.0324,0
1684583573.012266,52.64932717494304,52.64932717494304,0.0,0.0324,0
