time,imu_heading,gspeed
1684817752.6038868,125.51193718624893,0.0
1684817752.6233492,125.51782452901205,0.0
1684817752.6429925,125.51782452901205,0.0
1684817752.6629748,125.5178032149909,0.0
1684817752.6836164,125.5178032149909,0.0
1684817752.703613,125.5178032149909,0.0
1684817752.7250612,125.51777128854636,0.0
1684817752.7439437,125.51779326854744,0.0
1684817752.7642047,125.51779326854744,0.0
1684817752.7831306,125.51779326854744,0.0
1684817752.8035383,125.51784584305537,0.0
1684817752.8237855,125.51787830407139,0.0
1684817752.843183,125.51787830407139,0.0
1684817752.8637652,125.51787830407139,0.0
1684817752.8829083,125.51787830407139,0.0
1684817752.9030063,125.51787830407139,0.0
1684817752.923275,125.51787830407139,0.0
1684817752.9441805,125.51782452901205,0.0
1684817752.9638224,125.51782452901205,0.0
1684817752.984167,125.51782452901205,0.0
1684817753.003142,125.51782452901205,0.0
1684817753.0234985,125.51779326854744,0.0
1684817753.044104,125.51779326854744,0.0
1684817753.0631433,125.51782452901205,0.0
1684817753.0839205,125.51782452901205,0.0
1684817753.1035824,125.51784584305537,0.0
1684817753.1229935,125.51787830407139,0.004
1684817753.143183,125.51787830407139,0.004
1684817753.163034,125.51787830407139,0.004
1684817753.1831608,125.5119578283281,0.004
1684817753.204148,125.5119578283281,0.004
1684817753.2237055,125.51192538955567,0.004
1684817753.243652,125.51189481718336,0.004
1684817753.2642045,125.5118728435225,0.004
1684817753.2831624,125.5118728435225,0.004
1684817753.3038402,125.51190408168338,0.004
1684817753.3240926,125.51190408168338,0.004
1684817753.3436742,125.51190408168338,0.004
1684817753.363315,125.51190408168338,0.004
1684817753.3829384,125.51190408168338,0.004
1684817753.4029696,125.5119578283281,0.004
1684817753.4232597,125.51787830407139,0.004
1684817753.4439526,125.51787830407139,0.004
1684817753.4639294,125.51787830407139,0.004
1684817753.4841042,125.51784584305537,0.004
1684817753.5030832,125.51784584305537,0.004
1684817753.5239315,125.51784584305537,0.004
1684817753.5442922,125.51784584305537,0.004
1684817753.563763,125.51784584305537,0.004
1684817753.5830927,125.51784584305537,0.004
1684817753.603916,125.51785765601399,0.004
1684817753.6229749,125.51785765601399,0.004
1684817753.642927,125.51789264956773,0.004
1684817753.6629913,125.51791263163462,0.004
1684817753.6830814,125.51791263163462,0.004
1684817753.7042809,125.51791263163462,0.004
1684817753.7231708,125.51787830407139,0.004
1684817753.743691,125.51787830407139,0.004
1684817753.7639272,125.51787830407139,0.004
1684817753.7830453,125.51787830407139,0.004
1684817753.8038256,125.51787830407139,0.004
1684817753.8236804,125.51787830407139,0.004
1684817753.843176,125.51791263163462,0.004
1684817753.8631675,125.51791263163462,0.004
1684817753.882913,125.51787830407139,0.004
1684817753.9030259,125.51787830407139,0.004
1684817753.9231658,125.51787830407139,0.004
