time,heading,gps_heading,speeed,gspeed,gear
1684583161.8713706,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.891499,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.9110954,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.9313884,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.9517984,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.9714491,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583161.9914782,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.0113292,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.0316708,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.051682,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.071973,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.091309,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.1113153,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.131645,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.1516364,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.1713512,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.1922204,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.2113538,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.231816,51.361761684198996,51.361761684198996,0.0,0.0252,0
1684583162.2517848,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.2715552,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.292109,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.3115716,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.3313699,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.352129,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.3718662,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.3926976,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.412118,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.4316282,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.4519043,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.472157,51.35269669372545,51.35269669372545,0.0,0.0252,0
1684583162.4917176,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.5119615,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.531914,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.5514457,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.571937,51.35287548445601,51.35287548445601,0.0,0.0252,0
1684583162.5916657,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.6115394,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.6320572,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.6513374,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.671486,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.6914206,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.7114954,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.731544,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.751289,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.772197,51.35270761577175,51.35270761577175,0.0,0.0252,0
1684583162.7920825,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.8114922,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.8317025,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.852032,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.8721488,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.891276,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.9121673,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.9314804,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.9516456,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.971804,51.35252977273245,51.35252977273245,0.0,0.0252,0
1684583162.9911404,51.35252977273245,51.35252977273245,0.0,0.0144,0
1684583163.011963,51.35252977273245,51.35252977273245,0.0,0.0144,0
1684583163.0316331,51.35270761577175,51.35270761577175,0.0,0.0144,0
1684583163.0512455,51.35270761577175,51.35270761577175,0.0,0.0144,0
1684583163.0720274,51.35270761577175,51.35270761577175,0.0,0.0144,0
1684583163.0914233,51.35287548445601,51.35287548445601,0.0,0.0144,0
1684583163.1113362,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.132077,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.15135,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.172017,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.192123,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.2114766,51.35252977273245,51.35252977273245,0.0,0.0144,0
1684583163.231338,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.2521007,51.35269669372545,51.35269669372545,0.0,0.0144,0
1684583163.2713892,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.2918932,51.35322437693506,51.35322437693506,0.0,0.0144,0
1684583163.3114216,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.3316803,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.3515894,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.3714952,51.353211223826776,51.353211223826776,0.0,0.0144,0
1684583163.3917704,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.411732,51.352863615378396,51.352863615378396,0.0,0.0144,0
1684583163.431374,51.352863615378396,51.352863615378396,0.0,0.0144,0
1684583163.451452,51.352863615378396,51.352863615378396,0.0,0.0144,0
1684583163.4717124,51.353043353807664,51.353043353807664,0.0,0.0144,0
1684583163.491414,51.34398031209511,51.34398031209511,0.0,0.0144,0
1684583163.5129695,51.34398031209511,51.34398031209511,0.0,0.0144,0
1684583163.5315907,51.34398031209511,51.34398031209511,0.0,0.0144,0
1684583163.5512218,51.34398031209511,51.34398031209511,0.0,0.0144,0
1684583163.572486,51.34414814607828,51.34414814607828,0.0,0.0144,0
1684583163.5916984,51.34398031209511,51.34414814607828,0.0,0.0144,1
1684583163.6115541,51.34398031209511,51.34414814607828,0.0,0.0144,1
1684583163.6320808,51.34380053492035,51.34414814607828,0.0,0.0144,1
1684583163.6513445,51.34398031209511,51.34414814607828,0.0,0.0144,1
1684583163.6715865,51.34380053492035,51.34414814607828,0.0,0.0144,1
