time,imu_heading,gspeed
1684817349.914028,145.85154128073745,0.0
1684817349.9336736,145.85136381357506,0.0
1684817349.953501,145.85136381357506,0.0
1684817349.9731836,145.85136381357506,0.0
1684817349.99302,145.85136381357506,0.0
1684817350.013149,145.85136381357506,0.0
1684817350.0338366,145.85136381357506,0.0
1684817350.0532894,145.85136381357506,0.0
1684817350.0736392,145.85136381357506,0.0
1684817350.0935068,145.85154128073745,0.0
1684817350.1129787,145.85136381357506,0.0
1684817350.1329067,145.85136381357506,0.0
1684817350.153358,145.85136381357506,0.0
1684817350.1730964,145.85136381357506,0.0
1684817350.193997,145.85136381357506,0.0
1684817350.213345,145.85136381357506,0.0
1684817350.233146,145.85136381357506,0.0
1684817350.253142,145.85136381357506,0.0
1684817350.273285,145.85136381357506,0.0
1684817350.293797,145.85154128073745,0.0
1684817350.3138382,145.85154128073745,0.0
1684817350.3332074,145.85154128073745,0.0
1684817350.3537219,145.85154128073745,0.0
1684817350.3732848,145.85154128073745,0.0
1684817350.3928783,145.85154128073745,0.0
1684817350.4131136,145.85154128073745,0.0
1684817350.4332707,145.85154128073745,0.0
1684817350.4534657,145.85154128073745,0.0
1684817350.47289,145.85154128073745,0.0
1684817350.492776,145.85154128073745,0.0
1684817350.512906,145.85154128073745,0.0
1684817350.5339465,145.85154128073745,0.0
1684817350.5533261,145.85154128073745,0.0
1684817350.573895,145.85154128073745,0.0
1684817350.593706,145.85154128073745,0.0
1684817350.613551,145.85154128073745,0.007
1684817350.6335113,145.85154128073745,0.007
1684817350.6535347,145.85154128073745,0.007
1684817350.6736405,145.85154128073745,0.007
1684817350.6939855,145.85154128073745,0.007
1684817350.7134128,145.85154128073745,0.007
1684817350.7331512,145.85154128073745,0.007
1684817350.752963,145.85154128073745,0.007
1684817350.773419,145.85154128073745,0.007
1684817350.79397,145.85154128073745,0.007
1684817350.8138251,145.85154128073745,0.007
1684817350.8332956,145.85154128073745,0.007
1684817350.8539941,145.8424762902639,0.007
1684817350.8732057,145.8424762902639,0.007
1684817350.8934777,145.8424762902639,0.007
1684817350.9135,145.8424762902639,0.007
1684817350.933016,145.8424762902639,0.007
1684817350.9535687,145.8424762902639,0.007
1684817350.9728963,145.8423093692709,0.007
1684817350.9929805,145.8424762902639,0.007
1684817351.0133681,145.8424762902639,0.007
1684817351.0331874,145.8424762902639,0.007
1684817351.0533915,145.8424762902639,0.007
1684817351.07399,145.8424762902639,0.007
1684817351.0939257,145.8423093692709,0.007
1684817351.1136444,145.8424872123102,0.007
1684817351.1336176,145.8423093692709,0.007
1684817351.153166,145.8424872123102,0.007
1684817351.1732962,145.84265508099446,0.007
1684817351.1936195,145.8423093692709,0.007
1684817351.213501,145.8424872123102,0.007
1684817351.233215,145.8424872123102,0.007
1684817351.2531567,145.8424872123102,0.007
1684817351.273413,145.8424872123102,0.007
1684817351.2940078,145.8424872123102,0.007
1684817351.3130891,145.8424872123102,0.007
1684817351.3335311,145.8424872123102,0.007
1684817351.3537786,145.8424872123102,0.007
1684817351.3732877,145.8424872123102,0.007
1684817351.3935392,145.8423093692709,0.007
1684817351.4144986,145.8423093692709,0.007
1684817351.4333766,145.8423093692709,0.007
1684817351.4536877,145.8423093692709,0.007
1684817351.4728801,145.8423093692709,0.007
1684817351.4928784,145.8423093692709,0.007
1684817351.5130403,145.8423093692709,0.007
1684817351.533489,145.8423093692709,0.007
1684817351.553445,145.8423093692709,0.007
1684817351.5734622,145.8423093692709,0.007
1684817351.5930789,145.8423093692709,0.007
