time,heading,gps_heading,speeed,gspeed,gear
1684583324.291467,51.06127144111693,51.06127144111693,0.0,0.0216,0
1684583324.311697,51.06127144111693,51.06127144111693,0.0,0.0072,0
1684583324.3320162,51.06127144111693,51.06127144111693,0.0,0.0072,0
1684583324.3513467,51.06127144111693,51.06127144111693,0.0,0.0072,0
1684583324.3719888,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.3923085,51.05241713178722,51.05241713178722,0.0,0.0072,0
1684583324.411777,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.4316523,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.4518933,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.4715228,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.4919105,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.511542,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.531585,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.5520747,51.052250752858015,51.052250752858015,0.0,0.0072,0
1684583324.5712287,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.592076,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.6118305,51.05241713178722,51.05241713178722,0.0,0.0072,0
1684583324.6317897,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.6520312,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.6718912,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.6916132,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.7122386,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.7314448,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.7516377,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.7716367,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.7913969,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.8120809,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.8322122,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.8517253,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.8724601,51.05236032328452,51.05236032328452,0.0,0.0072,0
1684583324.8919058,51.052304812647066,51.052304812647066,0.0,0.0072,0
1684583324.9116516,51.052413439249676,51.052413439249676,0.0,0.0072,0
1684583324.9320753,51.052413439249676,51.052413439249676,0.0,0.0072,0
1684583324.9516573,51.052413439249676,51.052413439249676,0.0,0.0072,0
1684583324.9715948,51.052413439249676,51.052413439249676,0.0,0.0072,0
1684583324.9921625,51.033791805125276,51.033791805125276,0.0,0.0072,0
1684583325.011652,51.033791805125276,51.033791805125276,0.0,0.0072,0
1684583325.0322645,51.033791805125276,51.033791805125276,0.0,0.0072,0
1684583325.0518858,51.033848365261036,51.033848365261036,0.0,0.0072,0
1684583325.071309,51.024830375439905,51.024830375439905,0.0,0.0072,0
1684583325.0914526,51.024830375439905,51.024830375439905,0.0,0.0072,0
1684583325.1113274,51.024830375439905,51.024830375439905,0.0,0.0072,0
1684583325.1315372,51.024720826614555,51.024720826614555,0.0,0.0072,0
1684583325.1513367,51.024665172064545,51.024665172064545,0.0,0.0072,0
1684583325.1717088,51.024665172064545,51.024665172064545,0.0,0.0072,0
1684583325.1914246,51.024665172064545,51.024665172064545,0.0,0.0072,0
1684583325.2116413,51.02455656744601,51.02455656744601,0.0,0.0072,0
1684583325.231155,51.01554053901745,51.01554053901745,0.0,0.0072,0
1684583325.2513208,51.015595288374385,51.015595288374385,0.0,0.0072,0
1684583325.2718527,51.01576180536321,51.01576180536321,0.0,0.0072,0
1684583325.2914913,51.006747783078424,51.006747783078424,0.0,0.018,0
1684583325.3113568,51.0066373384831,51.0066373384831,0.0,0.018,0
