time,heading,gspeed
1684827079.55538,152.8641046256198,0.005
1684827079.5758593,152.8641046256198,0.005
1684827079.5954666,152.8638308184809,0.005
1684827079.6156063,152.86398995056413,0.005
1684827079.6359298,152.86398995056413,0.005
1684827079.655429,152.86414908310044,0.005
1684827079.6753597,152.86430821608977,0.005
1684827079.695773,152.8644673495321,0.005
1684827079.7153406,152.86462648342751,0.005
1684827079.7353816,152.86462648342751,0.005
1684827079.7555,152.8644673495321,0.005
1684827079.7755115,152.86430821608977,0.005
1684827079.7954438,152.86430821608977,0.005
1684827079.8153794,152.8642647774396,0.005
1684827079.8361137,152.86414908310044,0.005
1684827079.855912,152.8641046256198,0.005
1684827079.8750782,152.8641046256198,0.005
1684827079.895354,152.8641046256198,0.005
1684827079.9157639,152.8641046256198,0.005
1684827079.9353774,152.8642647774396,0.005
1684827079.9553492,152.86430821608977,0.005
1684827079.975599,152.86430821608977,0.005
1684827079.9955812,152.8644673495321,0.005
1684827080.0159426,152.86462648342751,0.005
1684827080.0349736,152.86462648342751,0.005
1684827080.0553586,152.8644673495321,0.005
1684827080.0754626,152.8644673495321,0.005
1684827080.0955474,152.86442492971824,0.005
1684827080.1152413,152.8642647774396,0.005
1684827080.135172,152.8641046256198,0.005
1684827080.1553564,152.8642203448962,0.005
1684827080.1759245,152.8642203448962,0.005
1684827080.1955793,152.8644992987056,0.005
1684827080.2155948,152.8644992987056,0.005
1684827080.2353594,152.86438151598512,0.005
1684827080.254864,152.86442492971824,0.005
1684827080.2755108,152.86442492971824,0.005
1684827080.295236,152.8644673495321,0.005
1684827080.3156347,152.8644673495321,0.005
1684827080.3357778,152.86435066081754,0.005
1684827080.3555586,152.86435066081754,0.005
1684827080.375698,152.86435066081754,0.005
1684827080.3961504,152.8644673495321,0.005
1684827080.4152932,152.8546717789711,0.005
1684827080.43578,152.85462946176557,0.005
1684827080.455673,152.86454268753872,0.005
1684827080.4750826,152.86438151598512,0.005
1684827080.4956973,152.85446831879875,0.005
1684827080.5148642,152.85446831879875,0.005
1684827080.5349898,152.85435153076753,0.005
1684827080.5553508,152.85435153076753,0.001
1684827080.5748527,152.85435153076753,0.001
1684827080.5951989,152.854394891966,0.001
1684827080.6153352,152.85427917377524,0.001
1684827080.635653,152.854394891966,0.001
1684827080.6555874,152.85427917377524,0.001
1684827080.6757185,152.854394891966,0.001
1684827080.6954694,152.8546717789711,0.001
1684827080.7157674,152.85451165463985,0.001
1684827080.7353203,152.85451165463985,0.001
1684827080.755863,152.85462946176557,0.001
1684827080.7758994,152.85458615126475,0.001
1684827080.7953851,152.8544239896885,0.001
1684827080.8156552,152.8542618285829,0.001
1684827080.8349833,152.85446831879875,0.001
1684827080.8549035,152.85419140735405,0.001
1684827080.8757756,152.85398489268675,0.001
1684827080.8955607,152.85446831879875,0.001
1684827080.915569,152.85430717629666,0.001
1684827080.9359105,152.85486820924643,0.001
1684827080.955137,152.85474831331166,0.001
1684827080.9756117,152.85491047582917,0.001
1684827080.9954586,152.85491047582917,0.001
1684827081.015158,152.85474831331166,0.001
1684827081.035611,152.85491047582917,0.001
1684827081.05578,152.85458615126475,0.001
1684827081.0754938,152.85486820924643,0.001
1684827081.0955703,152.85470502813396,0.001
1684827081.1154382,152.8548249493745,0.001
1684827081.1359518,152.8548249493745,0.001
1684827081.1558414,152.85470502813396,0.001
1684827081.175283,152.85470502813396,0.001
1684827081.1957402,152.85486820924643,0.001
1684827081.2154384,152.85486820924643,0.001
1684827081.2354176,152.85486820924643,0.001
1684827081.2553973,152.85486820924643,0.001
1684827081.2752194,152.85491047582917,0.001
1684827081.295472,152.85491047582917,0.001
1684827081.315801,152.85491047582917,0.001
1684827081.335252,152.85491047582917,0.001
1684827081.3565466,152.85474831331166,0.001
1684827081.3759265,152.85474831331166,0.001
1684827081.395158,152.85458615126475,0.001
1684827081.4159825,152.85458615126475,0.001
1684827081.4368417,152.85470502813396,0.001
1684827081.4553406,152.85470502813396,0.001
1684827081.4752445,152.85470502813396,0.001
1684827081.495128,152.85470502813396,0.001
1684827081.5151904,152.85486820924643,0.001
1684827081.5360076,152.85474831331166,0.001
1684827081.5554106,152.85462946176557,0.008
1684827081.5757575,152.85435153076753,0.008
1684827081.5957072,152.84432424987065,0.008
1684827081.6153483,152.8444833264064,0.008
1684827081.6357718,152.84464240339523,0.008
1684827081.6555498,152.8448014808372,0.008
1684827081.6756418,152.8451196370804,0.008
1684827081.6956973,152.8454006223034,0.008
1684827081.7154796,152.85568412195738,0.008
1684827081.7357686,152.86568515902766,0.008
1684827081.7559829,152.87568779612624,0.008
1684827081.7753954,152.87581586934112,0.008
1684827081.7958584,152.87568779612624,0.008
1684827081.8151622,152.87539446789273,0.008
1684827081.8357368,152.87514557872407,0.008
1684827081.855919,152.87481706044088,0.008
1684827081.8756635,152.87465280202298,0.008
1684827081.8958194,152.87436974281016,0.008
1684827081.9154131,152.87404326718075,0.008
1684827081.9362936,152.87388003008084,0.008
1684827081.9559505,152.87411256014997,0.008
1684827081.9752913,152.87434926560536,0.008
1684827081.9953623,152.87442079349714,0.008
1684827082.0154376,152.87483520163852,0.008
1684827082.035386,152.87478688433444,0.008
1684827082.0554988,152.8749110019226,0.008
1684827082.0759432,152.87481143309105,0.008
1684827082.0956914,152.87458367207537,0.008
1684827082.115415,152.87417537755252,0.008
1684827082.135531,152.8737620169169,0.008
1684827082.1553226,152.8732264601566,0.008
1684827082.1758838,152.87298451735268,0.008
1684827082.195534,152.8725589907751,0.008
1684827082.2152197,152.87212839906783,0.008
1684827082.2358973,152.87180283848355,0.008
1684827082.2551677,152.871654873807,0.008
1684827082.2757616,152.87150293515103,0.008
1684827082.2957602,152.871570642611,0.008
1684827082.3152041,152.8715242806742,0.008
1684827082.3358552,152.8635913740538,0.008
1684827082.3555503,152.8634237770162,0.008
1684827082.3752956,152.8631385320952,0.008
1684827082.3959427,152.8631649339526,0.008
1684827082.4154093,152.86310220267515,0.008
1684827082.4357848,152.8628059096485,0.008
1684827082.4558384,152.86250658883776,0.008
1684827082.475088,152.8619961412622,0.008
1684827082.4957728,152.86148063297674,0.008
1684827082.514911,152.86106240453037,0.008
1684827082.5353127,152.8605398035509,0.008
1684827082.5558255,152.86032807563768,0.07200000000000001
1684827082.575256,152.8598981795344,0.07200000000000001
1684827082.5952196,152.86980573302668,0.07200000000000001
1684827082.6159053,152.86958187134405,0.07200000000000001
1684827082.6350238,152.86935403989187,0.07200000000000001
1684827082.6553397,152.86934461838138,0.07200000000000001
1684827082.675391,152.86933529844242,0.07200000000000001
1684827082.6954918,152.8695525316128,0.07200000000000001
1684827082.7153075,152.86920777467594,0.07200000000000001
1684827082.7350805,152.86931696327497,0.07200000000000001
1684827082.7553372,152.8691976909533,0.07200000000000001
1684827082.7754152,152.86896818763927,0.07200000000000001
1684827082.794662,152.86838586796912,0.07200000000000001
1684827082.8153486,152.87794301921886,0.07200000000000001
1684827082.8353426,152.87747987048098,0.07200000000000001
1684827082.855413,152.8870333089746,0.07200000000000001
1684827082.8753834,152.89658514615732,0.07200000000000001
1684827082.8950653,152.89621769525812,0.07200000000000001
1684827082.9154665,152.9057647325605,0.07200000000000001
1684827082.9358435,152.91564680864656,0.07200000000000001
1684827082.9553654,152.91550881623118,0.07200000000000001
1684827082.9756541,152.91581461477048,0.07200000000000001
1684827082.9957964,152.91591863157782,0.07200000000000001
1684827083.0153515,152.9161297908848,0.07200000000000001
1684827083.0353036,152.91549896956195,0.07200000000000001
1684827083.055695,152.91500699913686,0.07200000000000001
1684827083.0754704,152.91486308891095,0.07200000000000001
1684827083.0954685,152.92453576760607,0.07200000000000001
1684827083.1153564,152.92453576760607,0.07200000000000001
1684827083.1356134,152.92428872400853,0.07200000000000001
1684827083.1553226,152.9241887774851,0.07200000000000001
1684827083.1749969,152.92374802302663,0.07200000000000001
1684827083.1953697,152.92384486740787,0.07200000000000001
1684827083.2158215,152.93361812571627,0.07200000000000001
1684827083.2355301,152.93366558545085,0.07200000000000001
1684827083.2557478,152.93331860060155,0.07200000000000001
1684827083.2745738,152.9510899694427,0.07200000000000001
1684827083.2953172,152.96041877880182,0.07200000000000001
1684827083.3158786,152.97028486527006,0.07200000000000001
1684827083.3353593,152.98005590601258,0.07200000000000001
1684827083.3557656,152.98024980215712,0.07200000000000001
1684827083.375822,152.99037499026167,0.07200000000000001
1684827083.3954298,153.00778448235974,0.07200000000000001
1684827083.415413,153.01751790765556,0.07200000000000001
1684827083.4352357,153.01726455755036,0.07200000000000001
1684827083.4548035,153.0276435310552,0.07200000000000001
1684827083.475466,153.02805432620636,0.07200000000000001
1684827083.4949286,153.02820868704916,0.07200000000000001
1684827083.515204,153.03804223556315,0.07200000000000001
1684827083.535402,153.04576788890046,0.07200000000000001
1684827083.5556738,153.05570025737836,0.44
1684827083.5757391,153.06598645872447,0.44
1684827083.5959082,153.07557024629023,0.44
1684827083.6154375,153.08509921463371,0.44
1684827083.6358213,153.09488113531677,0.44
1684827083.6554708,153.1128257671958,0.44
1684827083.6758332,153.1130273039594,0.44
1684827083.695462,153.13238975647224,0.44
1684827083.715185,153.14207346986797,0.44
1684827083.7365503,153.15987619323369,0.44
1684827083.75573,153.1600747186134,0.44
1684827083.7752728,153.17028052428935,0.44
1684827083.796441,153.17038226052566,0.44
1684827083.8150795,153.17980509658256,0.44
1684827083.8347785,153.1899555093235,0.44
1684827083.8551424,153.19954088188817,0.44
1684827083.874999,153.22765179335542,0.44
1684827083.8953562,153.2376050684349,0.44
1684827083.9159918,153.2656093486353,0.44
1684827083.934998,153.28552453789817,0.44
1684827083.9557278,153.29574696144132,0.44
1684827083.9752276,153.31346870759458,0.44
1684827083.9948416,153.3336570749463,0.44
1684827084.0152266,153.33392037297685,0.44
1684827084.0353541,153.3445204256775,0.44
1684827084.0550616,153.36341518693794,0.44
1684827084.0751746,153.37300255513085,0.44
1684827084.0949829,153.38297106902485,0.44
1684827084.1154869,153.39252101324522,0.44
1684827084.1358454,153.4106158685864,0.44
1684827084.1549637,153.43044707094478,0.44
1684827084.1753414,153.45731109349643,0.44
1684827084.1958992,153.46718109029936,0.44
1684827084.2151382,153.48682638379302,0.44
1684827084.2358453,153.51429490836705,0.44
1684827084.2554586,153.5343665722567,0.44
1684827084.2760134,153.56167492783615,0.44
1684827084.2959204,153.5816541429612,0.44
1684827084.3153253,153.60937798062258,0.44
1684827084.3357563,153.61927166910178,0.44
1684827084.3558946,153.6296734573203,0.44
1684827084.3754847,153.65014198628003,0.44
1684827084.3957586,153.66717811173663,0.44
1684827084.4158247,153.67733749709387,0.44
1684827084.435512,153.68703186796154,0.44
1684827084.4558148,153.7151130589717,0.44
1684827084.474873,153.72527533825715,0.44
1684827084.495659,153.7531439786885,0.44
1684827084.5161183,153.77237568228432,0.44
1684827084.535445,153.79930535115676,0.44
1684827084.555522,153.819532236538,0.44
1684827084.5753536,59.42300999999998,0.706
1684827084.5951433,59.42300999999998,0.706
1684827084.6156428,59.42300999999998,0.706
1684827084.635476,59.42300999999998,0.706
1684827084.6551385,59.42300999999998,0.706
1684827084.6753607,59.42300999999998,0.706
1684827084.6945996,59.42300999999998,0.706
1684827084.7158618,59.42300999999998,0.706
1684827084.7358997,59.42300999999998,0.706
1684827084.755987,59.42300999999998,0.706
1684827084.775731,59.442921625938936,0.706
1684827084.7958393,59.4702758534367,0.706
1684827084.8155138,59.49116273387793,0.706
1684827084.8359103,59.51720732027866,0.706
1684827084.855241,59.514242483022,0.706
1684827084.8756886,59.484858933407736,0.706
1684827084.8958082,59.43521450996815,0.706
1684827084.9156027,59.36610238698731,0.706
1684827084.935936,59.29814658400667,0.706
1684827084.9554553,59.212715207763694,0.706
1684827084.9761965,59.14609437895464,0.706
