time,gps_heading,gspeed
1684814577.5175157,0.0,0.001
1684814577.5378466,0.0,0.001
1684814577.5570877,0.0,0.001
1684814577.577514,0.0,0.001
1684814577.598115,0.0,0.001
1684814577.617529,0.0,0.008
1684814577.6384175,0.0,0.008
1684814577.657879,0.0,0.008
1684814577.6776006,0.0,0.008
1684814577.698026,0.0,0.008
1684814577.7177186,0.0,0.008
1684814577.7374058,0.0,0.008
1684814577.7580292,0.0,0.008
1684814577.7776453,0.0,0.008
1684814577.797566,0.0,0.008
1684814577.818112,0.0,0.008
1684814577.8375676,0.0,0.008
1684814577.8581746,0.0,0.008
1684814577.8772976,0.0,0.008
1684814577.8973713,0.0,0.008
1684814577.9174874,0.0,0.008
1684814577.9379954,0.0,0.008
1684814577.9576395,0.0,0.008
1684814577.9776115,0.0,0.008
1684814577.997576,0.0,0.008
1684814578.0178437,0.0,0.008
1684814578.0381026,0.0,0.008
1684814578.0576122,0.0,0.008
1684814578.077489,0.0,0.008
1684814578.0974784,0.0,0.008
1684814578.1171565,0.0,0.008
1684814578.1375751,0.0,0.008
1684814578.15757,0.0,0.008
1684814578.1777525,0.0,0.008
1684814578.1975179,0.0,0.008
1684814578.2171788,0.0,0.008
1684814578.2375152,0.0,0.008
1684814578.2575028,0.0,0.008
1684814578.2775102,0.0,0.008
1684814578.2978835,0.0,0.008
1684814578.3177128,0.0,0.008
1684814578.3373976,0.0,0.008
1684814578.357976,0.0,0.008
1684814578.3773649,0.0,0.008
1684814578.3975377,0.0,0.008
1684814578.418658,0.0,0.008
1684814578.4373107,0.0,0.008
1684814578.457956,0.0,0.008
1684814578.4775965,0.0,0.008
1684814578.497779,0.0,0.008
1684814578.5178397,0.0,0.008
1684814578.537784,0.0,0.008
1684814578.5576165,0.0,0.008
1684814578.5779467,0.0,0.008
1684814578.5973084,0.0,0.008
1684814578.6180441,0.0,0.07200000000000001
1684814578.6377056,0.0,0.07200000000000001
1684814578.657673,0.0,0.07200000000000001
1684814578.6779947,0.0,0.07200000000000001
1684814578.697227,0.0,0.07200000000000001
1684814578.7173135,0.0,0.07200000000000001
1684814578.737577,0.0,0.07200000000000001
1684814578.757206,0.0,0.07200000000000001
1684814578.7774453,0.0,0.07200000000000001
1684814578.797911,0.0,0.07200000000000001
1684814578.8173528,0.0,0.07200000000000001
1684814578.8374958,0.0,0.07200000000000001
1684814578.857564,0.0,0.07200000000000001
1684814578.8774054,0.0,0.07200000000000001
1684814578.8980823,0.0,0.07200000000000001
1684814578.9173462,0.0,0.07200000000000001
1684814578.93744,0.0,0.07200000000000001
1684814578.9580262,0.0,0.07200000000000001
1684814578.9772847,0.0,0.07200000000000001
1684814578.9978828,0.0,0.07200000000000001
1684814579.0174115,0.0,0.07200000000000001
1684814579.037719,0.0,0.07200000000000001
1684814579.057975,0.0,0.07200000000000001
1684814579.0778012,0.0,0.07200000000000001
1684814579.0975482,0.0,0.07200000000000001
1684814579.1175187,0.0,0.07200000000000001
1684814579.1373603,0.0,0.07200000000000001
1684814579.1577914,0.0,0.07200000000000001
1684814579.1782234,0.0,0.07200000000000001
1684814579.1975856,0.0,0.07200000000000001
1684814579.2182634,0.0,0.07200000000000001
1684814579.2374692,0.0,0.07200000000000001
1684814579.2574825,0.0,0.07200000000000001
1684814579.277964,0.0,0.07200000000000001
1684814579.2976236,0.0,0.07200000000000001
1684814579.3174925,0.0,0.07200000000000001
1684814579.3381157,0.0,0.07200000000000001
1684814579.357429,0.0,0.07200000000000001
1684814579.37804,0.0,0.07200000000000001
1684814579.398005,0.0,0.07200000000000001
1684814579.417676,0.0,0.07200000000000001
1684814579.438087,0.0,0.07200000000000001
1684814579.457324,0.0,0.07200000000000001
1684814579.4770055,0.0,0.07200000000000001
1684814579.4975832,0.0,0.07200000000000001
1684814579.517129,0.0,0.07200000000000001
1684814579.5374174,0.0,0.07200000000000001
1684814579.557808,0.0,0.07200000000000001
1684814579.5775337,0.0,0.07200000000000001
1684814579.5974586,0.0,0.07200000000000001
1684814579.617367,0.0,0.44
1684814579.6376104,0.0,0.44
1684814579.6575656,0.0,0.44
1684814579.67729,0.0,0.44
1684814579.6973703,0.0,0.44
1684814579.7175803,0.0,0.44
1684814579.7369554,0.0,0.44
1684814579.7574825,0.0,0.44
1684814579.7773635,0.0,0.44
1684814579.797345,0.0,0.44
1684814579.8176405,0.0,0.44
1684814579.8372123,0.0,0.44
1684814579.8575857,0.0,0.44
1684814579.8777049,0.0,0.44
1684814579.897614,0.0,0.44
1684814579.9176455,0.0,0.44
1684814579.9375994,0.0,0.44
1684814579.9570925,0.0,0.44
1684814579.977595,0.0,0.44
1684814579.9973614,0.0,0.44
1684814580.016889,0.0,0.44
1684814580.0372214,0.0,0.44
1684814580.0573874,0.0,0.44
1684814580.0774918,0.0,0.44
1684814580.0977087,0.0,0.44
1684814580.117278,0.0,0.44
1684814580.1378403,0.0,0.44
1684814580.1575463,0.0,0.44
1684814580.1769173,0.0,0.44
1684814580.1975808,0.0,0.44
1684814580.217391,0.0,0.44
1684814580.2374964,0.0,0.44
1684814580.258132,0.0,0.44
1684814580.2776878,0.0,0.44
1684814580.29783,0.0,0.44
1684814580.317993,0.0,0.44
1684814580.3371634,0.0,0.44
1684814580.3579226,0.0,0.44
1684814580.3782716,0.0,0.44
1684814580.3974845,0.0,0.44
1684814580.4179242,0.0,0.44
1684814580.4374619,0.0,0.44
1684814580.4574668,0.0,0.44
1684814580.4775808,0.0,0.44
1684814580.4973013,0.0,0.44
1684814580.5175266,0.0,0.44
1684814580.5381246,0.0,0.44
1684814580.5577672,0.0,0.44
1684814580.577384,0.0,0.44
1684814580.5973704,0.0,0.44
1684814580.6172717,0.0,0.44
1684814580.6372602,59.42300999999998,0.706
1684814580.657658,59.42300999999998,0.706
1684814580.67792,59.42300999999998,0.706
1684814580.6981962,59.42300999999998,0.706
1684814580.7172825,59.42300999999998,0.706
1684814580.737306,59.42300999999998,0.706
1684814580.7576916,59.42300999999998,0.706
1684814580.7775142,59.42300999999998,0.706
1684814580.797249,59.42300999999998,0.706
1684814580.817259,59.42300999999998,0.706
1684814580.8374317,59.42300999999998,0.706
1684814580.8581839,59.42300999999998,0.706
1684814580.8776436,59.42300999999998,0.706
1684814580.8980978,59.42300999999998,0.706
1684814580.9174013,59.42300999999998,0.706
1684814580.9372256,59.42300999999998,0.706
1684814580.9586334,59.42300999999998,0.706
1684814580.9776285,59.42300999999998,0.706
1684814580.997134,59.42300999999998,0.706
1684814581.0179243,59.42300999999998,0.706
1684814581.0370479,59.42300999999998,0.706
1684814581.0571873,59.42300999999998,0.706
1684814581.077681,59.42300999999998,0.706
1684814581.0972576,59.42300999999998,0.706
1684814581.1176052,59.42300999999998,0.706
1684814581.1380243,59.42300999999998,0.706
1684814581.157003,59.42300999999998,0.706
1684814581.1778173,59.42300999999998,0.706
1684814581.1975703,59.42300999999998,0.706
1684814581.217462,59.42300999999998,0.706
1684814581.2387166,59.42300999999998,0.706
1684814581.2576754,59.42300999999998,0.706
1684814581.2772884,59.42300999999998,0.706
1684814581.2981498,59.42300999999998,0.706
1684814581.3174,59.42300999999998,0.706
1684814581.3378332,59.42300999999998,0.706
1684814581.3580441,59.42300999999998,0.706
1684814581.3775914,59.42300999999998,0.706
1684814581.3981345,59.42300999999998,0.706
1684814581.4175777,59.42300999999998,0.706
1684814581.4377892,59.42300999999998,0.706
1684814581.4580839,59.42300999999998,0.706
1684814581.4773736,59.42300999999998,0.706
1684814581.497436,59.42300999999998,0.706
1684814581.5176847,59.42300999999998,0.706
1684814581.5373409,59.42300999999998,0.706
1684814581.5581553,59.42300999999998,0.706
1684814581.5777278,59.42300999999998,0.706
1684814581.5974362,59.42300999999998,0.706
1684814581.6180656,57.54934000000003,0.922
1684814581.6374598,57.54934000000003,0.922
1684814581.6582634,57.54934000000003,0.922
1684814581.6780248,57.54934000000003,0.922
1684814581.6975226,57.54934000000003,0.922
1684814581.718667,57.54934000000003,0.922
1684814581.7379355,57.54934000000003,0.922
1684814581.757557,57.54934000000003,0.922
1684814581.7775369,57.54934000000003,0.922
1684814581.7973778,57.54934000000003,0.922
1684814581.817431,57.54934000000003,0.922
1684814581.8375993,57.54934000000003,0.922
1684814581.8575206,57.54934000000003,0.922
1684814581.8773835,57.54934000000003,0.922
1684814581.8980203,57.54934000000003,0.922
1684814581.9172235,57.54934000000003,0.922
1684814581.9381664,57.54934000000003,0.922
1684814581.957651,57.54934000000003,0.922
1684814581.9774363,57.54934000000003,0.922
1684814581.9975042,57.54934000000003,0.922
1684814582.0175092,57.54934000000003,0.922
1684814582.0375621,57.54934000000003,0.922
1684814582.0579774,57.54934000000003,0.922
1684814582.0775194,57.54934000000003,0.922
1684814582.0978746,57.54934000000003,0.922
1684814582.1182241,57.54934000000003,0.922
1684814582.13761,57.54934000000003,0.922
1684814582.158075,57.54934000000003,0.922
1684814582.1774127,57.54934000000003,0.922
1684814582.1974902,57.54934000000003,0.922
1684814582.218032,57.54934000000003,0.922
1684814582.2373476,57.54934000000003,0.922
1684814582.2580369,57.54934000000003,0.922
1684814582.278171,57.54934000000003,0.922
1684814582.2976856,57.54934000000003,0.922
1684814582.318098,57.54934000000003,0.922
1684814582.3375835,57.54934000000003,0.922
1684814582.3574882,57.54934000000003,0.922
1684814582.3780603,57.54934000000003,0.922
1684814582.3974643,57.54934000000003,0.922
1684814582.4180763,57.54934000000003,0.922
1684814582.4379811,57.54934000000003,0.922
1684814582.457358,57.54934000000003,0.922
1684814582.4781332,57.54934000000003,0.922
1684814582.497999,57.54934000000003,0.922
1684814582.5175097,57.54934000000003,0.922
1684814582.5380704,57.54934000000003,0.922
1684814582.5575454,57.54934000000003,0.922
1684814582.5774777,57.54934000000003,0.922
1684814582.597856,57.54934000000003,0.922
1684814582.617409,57.54934000000003,0.922
1684814582.637763,55.32211000000001,1.086
1684814582.6580443,55.32211000000001,1.086
1684814582.677307,55.32211000000001,1.086
1684814582.6977377,55.32211000000001,1.086
1684814582.7176716,55.32211000000001,1.086
1684814582.7373955,55.32211000000001,1.086
1684814582.7576685,55.32211000000001,1.086
1684814582.7777781,55.32211000000001,1.086
1684814582.7975821,55.32211000000001,1.086
1684814582.8180952,55.32211000000001,1.086
1684814582.8373816,55.32211000000001,1.086
1684814582.8580859,55.32211000000001,1.086
1684814582.877337,55.32211000000001,1.086
1684814582.8972983,55.32211000000001,1.086
1684814582.9182866,55.32211000000001,1.086
1684814582.9378228,55.32211000000001,1.086
1684814582.9575982,55.32211000000001,1.086
1684814582.977567,55.32211000000001,1.086
1684814582.9971414,55.32211000000001,1.086
1684814583.017519,55.32211000000001,1.086
1684814583.0375865,55.32211000000001,1.086
1684814583.0572555,55.32211000000001,1.086
1684814583.0773776,55.32211000000001,1.086
1684814583.0973186,55.32211000000001,1.086
1684814583.117225,55.32211000000001,1.086
1684814583.1375756,55.32211000000001,1.086
1684814583.1572914,55.32211000000001,1.086
1684814583.1775005,55.32211000000001,1.086
1684814583.1976116,55.32211000000001,1.086
1684814583.2177436,55.32211000000001,1.086
1684814583.2372656,55.32211000000001,1.086
1684814583.2580268,55.32211000000001,1.086
1684814583.2773187,55.32211000000001,1.086
1684814583.2979681,55.32211000000001,1.086
1684814583.3175712,55.32211000000001,1.086
1684814583.3377233,55.32211000000001,1.086
1684814583.3581076,55.32211000000001,1.086
1684814583.3773131,55.32211000000001,1.086
1684814583.3979821,55.32211000000001,1.086
1684814583.4179144,55.32211000000001,1.086
1684814583.437343,55.32211000000001,1.086
1684814583.4578211,55.32211000000001,1.086
1684814583.477221,55.32211000000001,1.086
1684814583.497499,55.32211000000001,1.086
1684814583.51806,55.32211000000001,1.086
1684814583.5374093,55.32211000000001,1.086
1684814583.5574558,55.32211000000001,1.086
1684814583.5780234,55.32211000000001,1.086
1684814583.5972946,55.32211000000001,1.086
1684814583.6187625,53.88983000000002,1.2750000000000001
1684814583.637762,53.88983000000002,1.2750000000000001
1684814583.657543,53.88983000000002,1.2750000000000001
1684814583.6781688,53.88983000000002,1.2750000000000001
1684814583.6978166,53.88983000000002,1.2750000000000001
1684814583.7177732,53.88983000000002,1.2750000000000001
1684814583.7376742,53.88983000000002,1.2750000000000001
1684814583.7574923,53.88983000000002,1.2750000000000001
1684814583.7774174,53.88983000000002,1.2750000000000001
1684814583.798147,53.88983000000002,1.2750000000000001
1684814583.8174667,53.88983000000002,1.2750000000000001
1684814583.8374941,53.88983000000002,1.2750000000000001
1684814583.8576434,53.88983000000002,1.2750000000000001
1684814583.8777828,53.88983000000002,1.2750000000000001
1684814583.8978462,53.88983000000002,1.2750000000000001
1684814583.9170842,53.88983000000002,1.2750000000000001
1684814583.9374685,53.88983000000002,1.2750000000000001
1684814583.957996,53.88983000000002,1.2750000000000001
1684814583.9775255,53.88983000000002,1.2750000000000001
1684814583.998098,53.88983000000002,1.2750000000000001
1684814584.0179234,53.88983000000002,1.2750000000000001
1684814584.0371306,53.88983000000002,1.2750000000000001
1684814584.05826,53.88983000000002,1.2750000000000001
1684814584.0774162,53.88983000000002,1.2750000000000001
1684814584.0975664,53.88983000000002,1.2750000000000001
1684814584.1176865,53.88983000000002,1.2750000000000001
1684814584.137493,53.88983000000002,1.2750000000000001
1684814584.1571798,53.88983000000002,1.2750000000000001
1684814584.1785717,53.88983000000002,1.2750000000000001
1684814584.1979604,53.88983000000002,1.2750000000000001
1684814584.2181938,53.88983000000002,1.2750000000000001
1684814584.238343,53.88983000000002,1.2750000000000001
1684814584.2574139,53.88983000000002,1.2750000000000001
1684814584.2775724,53.88983000000002,1.2750000000000001
1684814584.2971866,53.88983000000002,1.2750000000000001
1684814584.317561,53.88983000000002,1.2750000000000001
1684814584.338042,53.88983000000002,1.2750000000000001
1684814584.3573058,53.88983000000002,1.2750000000000001
1684814584.3779464,53.88983000000002,1.2750000000000001
1684814584.3980696,53.88983000000002,1.2750000000000001
1684814584.4176078,53.88983000000002,1.2750000000000001
1684814584.4375324,53.88983000000002,1.2750000000000001
1684814584.4574406,53.88983000000002,1.2750000000000001
1684814584.4774494,53.88983000000002,1.2750000000000001
1684814584.4980214,53.88983000000002,1.2750000000000001
1684814584.5175977,53.88983000000002,1.2750000000000001
1684814584.5380137,53.88983000000002,1.2750000000000001
1684814584.557768,53.88983000000002,1.2750000000000001
1684814584.577377,53.88983000000002,1.2750000000000001
1684814584.5972438,53.88983000000002,1.2750000000000001
1684814584.6186028,53.88983000000002,1.2750000000000001
1684814584.637314,50.99032,1.416
1684814584.6575198,50.99032,1.416
1684814584.677821,50.99032,1.416
1684814584.697545,50.99032,1.416
1684814584.717592,50.99032,1.416
1684814584.737225,50.99032,1.416
1684814584.757746,50.99032,1.416
1684814584.778531,50.99032,1.416
1684814584.797251,50.99032,1.416
1684814584.8176892,50.99032,1.416
1684814584.8381112,50.99032,1.416
1684814584.857507,50.99032,1.416
1684814584.8778658,50.99032,1.416
1684814584.8978317,50.99032,1.416
1684814584.9175003,50.99032,1.416
1684814584.9378326,50.99032,1.416
1684814584.9573622,50.99032,1.416
1684814584.9776113,50.99032,1.416
1684814584.9979787,50.99032,1.416
1684814585.0173702,50.99032,1.416
1684814585.0378747,50.99032,1.416
1684814585.0581717,50.99032,1.416
1684814585.077455,50.99032,1.416
1684814585.0978322,50.99032,1.416
1684814585.1173134,50.99032,1.416
1684814585.1376712,50.99032,1.416
1684814585.15746,50.99032,1.416
1684814585.1772027,50.99032,1.416
1684814585.1976962,50.99032,1.416
1684814585.21756,50.99032,1.416
1684814585.237208,50.99032,1.416
1684814585.2573817,50.99032,1.416
1684814585.2776015,50.99032,1.416
1684814585.2971108,50.99032,1.416
1684814585.3172643,50.99032,1.416
1684814585.3370898,50.99032,1.416
1684814585.35744,50.99032,1.416
1684814585.3772404,50.99032,1.416
1684814585.3971336,50.99032,1.416
1684814585.4174654,50.99032,1.416
1684814585.4379256,50.99032,1.416
1684814585.4573684,50.99032,1.416
1684814585.4774303,50.99032,1.416
1684814585.498176,50.99032,1.416
1684814585.5176675,50.99032,1.416
1684814585.538288,50.99032,1.416
1684814585.5573266,50.99032,1.416
1684814585.5771692,50.99032,1.416
1684814585.598649,50.99032,1.416
1684814585.6173244,50.99032,0.333
1684814585.6375225,50.99032,0.333
1684814585.6580122,50.99032,0.333
1684814585.6772416,50.99032,0.333
1684814585.6971943,50.99032,0.333
1684814585.7174947,50.99032,0.333
1684814585.737104,50.99032,0.333
1684814585.7575915,50.99032,0.333
1684814585.7775714,50.99032,0.333
1684814585.7972622,50.99032,0.333
1684814585.8184516,50.99032,0.333
1684814585.8376021,50.99032,0.333
1684814585.8579836,50.99032,0.333
1684814585.8785844,50.99032,0.333
1684814585.8972182,50.99032,0.333
1684814585.9172976,50.99032,0.333
1684814585.9377239,50.99032,0.333
1684814585.9572463,50.99032,0.333
1684814585.9777575,50.99032,0.333
1684814585.9977925,50.99032,0.333
1684814586.017264,50.99032,0.333
1684814586.037601,50.99032,0.333
1684814586.0577793,50.99032,0.333
1684814586.0769436,50.99032,0.333
1684814586.0974138,50.99032,0.333
1684814586.117223,50.99032,0.333
1684814586.1371965,50.99032,0.333
1684814586.1574206,50.99032,0.333
1684814586.1770694,50.99032,0.333
1684814586.1974373,50.99032,0.333
1684814586.2175725,50.99032,0.333
1684814586.2375176,50.99032,0.333
1684814586.2580104,50.99032,0.333
1684814586.2776887,50.99032,0.333
1684814586.2974603,50.99032,0.333
1684814586.3181334,50.99032,0.333
1684814586.3373885,50.99032,0.333
1684814586.357512,50.99032,0.333
1684814586.3784451,50.99032,0.333
1684814586.3975763,50.99032,0.333
1684814586.417762,50.99032,0.333
1684814586.437939,50.99032,0.333
1684814586.4574823,50.99032,0.333
1684814586.4779506,50.99032,0.333
1684814586.497749,50.99032,0.333
1684814586.5175064,50.99032,0.333
1684814586.5380344,50.99032,0.333
1684814586.5574253,50.99032,0.333
1684814586.5775452,50.99032,0.333
1684814586.5979915,50.99032,0.333
1684814586.6173465,50.99032,0.333
1684814586.6379569,50.99032,0.075
1684814586.6581247,50.99032,0.075
1684814586.6775045,50.99032,0.075
1684814586.6979008,50.99032,0.075
1684814586.7180958,50.99032,0.075
1684814586.7376304,50.99032,0.075
1684814586.7575665,50.99032,0.075
1684814586.7773087,50.99032,0.075
1684814586.7974954,50.99032,0.075
1684814586.818178,50.99032,0.075
1684814586.8374848,50.99032,0.075
1684814586.8575535,50.99032,0.075
1684814586.8780115,50.99032,0.075
1684814586.8973446,50.99032,0.075
1684814586.9178452,50.99032,0.075
1684814586.9375796,50.99032,0.075
1684814586.9569361,50.99032,0.075
1684814586.977983,50.99032,0.075
1684814586.997936,50.99032,0.075
1684814587.0177176,50.99032,0.075
1684814587.0380697,50.99032,0.075
1684814587.0575788,50.99032,0.075
1684814587.0774257,50.99032,0.075
1684814587.0976386,50.99032,0.075
1684814587.1172557,50.99032,0.075
1684814587.1375358,50.99032,0.075
1684814587.1579783,50.99032,0.075
1684814587.177612,50.99032,0.075
1684814587.1980925,50.99032,0.075
1684814587.2175808,50.99032,0.075
1684814587.237257,50.99032,0.075
1684814587.2580988,50.99032,0.075
1684814587.2772093,50.99032,0.075
1684814587.2973435,50.99032,0.075
1684814587.317927,50.99032,0.075
1684814587.3372402,50.99032,0.075
1684814587.357543,50.99032,0.075
1684814587.377531,50.99032,0.075
1684814587.3973417,50.99032,0.075
1684814587.4176273,50.99032,0.075
1684814587.4374428,50.99032,0.075
1684814587.4574049,50.99032,0.075
1684814587.47801,50.99032,0.075
1684814587.4975834,50.99032,0.075
1684814587.5181217,50.99032,0.075
1684814587.5386877,50.99032,0.075
1684814587.5575433,50.99032,0.075
1684814587.5779057,50.99032,0.075
1684814587.5981095,50.99032,0.075
1684814587.617588,50.99032,0.005
1684814587.6381142,50.99032,0.005
1684814587.6574736,50.99032,0.005
1684814587.6775992,50.99032,0.005
1684814587.6980329,50.99032,0.005
1684814587.7175262,50.99032,0.005
1684814587.737511,50.99032,0.005
1684814587.7575786,50.99032,0.005
1684814587.7775683,50.99032,0.005
1684814587.7979927,50.99032,0.005
1684814587.817766,50.99032,0.005
1684814587.8371723,50.99032,0.005
1684814587.8575237,50.99032,0.005
1684814587.8777044,50.99032,0.005
1684814587.8973665,50.99032,0.005
1684814587.9180884,50.99032,0.005
1684814587.9375591,50.99032,0.005
1684814587.9578485,50.99032,0.005
1684814587.9775991,50.99032,0.005
1684814587.99726,50.99032,0.005
1684814588.017956,50.99032,0.005
1684814588.0382116,50.99032,0.005
1684814588.0572484,50.99032,0.005
1684814588.0780091,50.99032,0.005
1684814588.0976741,50.99032,0.005
1684814588.1175294,50.99032,0.005
1684814588.1379864,50.99032,0.005
1684814588.1575239,50.99032,0.005
1684814588.1776059,50.99032,0.005
1684814588.1980927,50.99032,0.005
1684814588.2174084,50.99032,0.005
1684814588.2380662,50.99032,0.005
1684814588.2574918,50.99032,0.005
1684814588.2772477,50.99032,0.005
1684814588.2981172,50.99032,0.005
1684814588.3175924,50.99032,0.005
