time,imu_heading,gspeed
1684817255.6606574,147.49676526764486,0.0
1684817255.6809618,147.48748680799727,0.0
1684817255.700745,147.48748680799727,0.0
1684817255.7205045,147.48748680799727,0.0
1684817255.7402306,147.48748680799727,0.0
1684817255.7603743,147.48748680799727,0.0
1684817255.7805965,147.4782102633379,0.0
1684817255.8010862,147.4782102633379,0.0
1684817255.8203123,147.4782102633379,0.0
1684817255.8401678,147.478376485879,0.0
1684817255.8601792,147.478376485879,0.0
1684817255.8801808,147.4782102633379,0.0
1684817255.900114,147.47806076042178,0.0
1684817255.9200983,147.47806076042178,0.0
1684817255.9401176,147.4782102633379,0.0
1684817255.960282,147.4782102633379,0.0
1684817255.9804666,147.4689356335601,0.0
1684817256.000492,147.4689356335601,0.004
1684817256.020374,147.4689356335601,0.004
1684817256.040507,147.4689356335601,0.004
1684817256.0609102,147.46910182178672,0.004
1684817256.0806327,147.46910182178672,0.004
1684817256.1008291,147.4689356335601,0.004
1684817256.1210167,147.45053421406442,0.004
1684817256.1405218,147.45053421406442,0.004
1684817256.1607254,147.45053421406442,0.004
1684817256.1811063,147.45053421406442,0.004
1684817256.2010548,147.45053421406442,0.004
1684817256.2204413,147.45053421406442,0.004
1684817256.2401183,147.45053421406442,0.004
1684817256.2603438,147.45053421406442,0.004
1684817256.2810414,147.44126204258697,0.004
1684817256.300716,147.44126204258697,0.004
1684817256.321603,147.44126204258697,0.004
1684817256.3410356,147.44126204258697,0.004
1684817256.360669,147.44126204258697,0.004
1684817256.380817,147.44126204258697,0.004
1684817256.401101,147.44111229391748,0.004
1684817256.4204893,147.44111229391748,0.004
1684817256.4410002,147.44126204258697,0.004
1684817256.4604049,147.44111229391748,0.004
1684817256.4803774,147.44111229391748,0.004
1684817256.5004985,147.43199178690827,0.004
1684817256.5205178,147.43199178690827,0.004
1684817256.5406742,147.43199178690827,0.004
1684817256.5612712,147.43199178690827,0.004
1684817256.580631,147.43199178690827,0.004
1684817256.6020992,147.43199178690827,0.004
1684817256.6214218,147.41358540456037,0.004
1684817256.640548,147.41358540456037,0.004
1684817256.6610842,147.41343545472782,0.004
1684817256.6810374,147.41343545472782,0.004
1684817256.7002912,147.41343545472782,0.004
1684817256.7205682,147.41343545472782,0.004
1684817256.7401364,147.41343545472782,0.004
1684817256.7604282,147.40431761288775,0.004
1684817256.7810698,147.39505173792608,0.004
1684817256.8009353,147.39505173792608,0.004
1684817256.8213701,147.39505173792608,0.004
1684817256.8412185,147.39505173792608,0.004
1684817256.8605726,147.39505173792608,0.004
1684817256.8808303,147.39505173792608,0.004
1684817256.9009645,147.39505173792608,0.004
1684817256.920668,147.3859390960993,0.004
1684817256.9413326,147.3859390960993,0.004
1684817256.9608862,147.3857877795653,0.004
1684817256.9804027,147.36752847615483,0.004
1684817257.0001373,147.36752847615483,0.01
1684817257.0205057,147.36752847615483,0.01
1684817257.0408545,147.36752847615483,0.01
1684817257.0613122,147.36752847615483,0.01
1684817257.080771,147.36752847615483,0.01
1684817257.100995,147.36752847615483,0.01
1684817257.1211262,147.36752847615483,0.01
1684817257.140629,147.36752847615483,0.01
1684817257.1613274,147.36752847615483,0.01
1684817257.1807082,147.3672109636974,0.01
1684817257.2008958,147.36752847615483,0.01
1684817257.2204018,147.36737700203295,0.01
1684817257.2401173,147.36737700203295,0.01
1684817257.2604167,147.36737700203295,0.01
1684817257.2812254,147.36737700203295,0.01
