time,heading_from_position,gps_heading,imu_heading,heading_ekf,headAcc
1688814578.303598,48.96,49.687160000000006,258.01,47.8502001316623,25.0
1688814578.3235447,48.96,49.687160000000006,258.01,47.985365942404194,25.0
1688814578.3432143,48.96,49.687160000000006,258.01,48.105513329730314,25.0
1688814578.3636503,48.96,49.687160000000006,258.01,48.210642293640674,25.0
1688814578.3833249,48.96,49.687160000000006,258.01,48.265662434536495,25.0
1688814578.4031413,48.96,49.687160000000006,258.01,48.271556015993994,25.0
1688814578.4239879,48.96,49.21791000000002,258.04,48.28021221375973,26.0
1688814578.4428897,48.96,49.21791000000002,258.04,48.289052585946,26.0
1688814578.4630704,48.96,49.21791000000002,258.04,48.296787911608995,26.0
1688814578.4829056,48.96,49.21791000000002,258.04,48.30102392328159,26.0
1688814578.503299,48.96,49.21791000000002,258.04,48.3037865395898,26.0
1688814578.5230312,48.96,50.245529999999974,258.11,48.31244273735553,22.0
1688814578.5432699,48.96,50.245529999999974,258.11,48.32459824911166,22.0
1688814578.563491,48.96,50.245529999999974,258.11,48.33472784224177,22.0
1688814578.583417,48.96,50.245529999999974,258.11,48.343506822954524,22.0
1688814578.6033502,48.96,50.245529999999974,258.11,48.35185606335266,22.0
1688814578.6233866,48.96,50.245529999999974,258.11,48.35873190838643,22.0
1688814578.64334,48.96,50.245529999999974,258.11,48.366590016996454,22.0
1688814578.6632268,48.96,50.245529999999974,258.11,48.37444812560647,22.0
1688814578.683499,48.96,50.245529999999974,258.11,48.37739491633523,22.0
1688814578.704421,48.96,50.245529999999974,258.11,48.37739491633523,22.0
1688814578.7228706,48.96,50.245529999999974,258.11,48.37739491633523,22.0
1688814578.7434137,48.96,49.91787999999997,258.23,48.38236762569,19.0
1688814578.763273,48.96,49.91787999999997,258.23,48.391760521137925,19.0
1688814578.783348,48.96,49.91787999999997,258.23,48.40004837006256,19.0
1688814578.8032556,48.96,49.91787999999997,258.23,48.40833621898718,19.0
1688814578.8231072,48.96,49.91787999999997,258.23,48.41717659117346,19.0
1688814578.8433864,48.96,49.91787999999997,258.23,48.42435939357481,19.0
1688814578.8636086,48.96,49.91787999999997,258.23,48.4320947192378,19.0
1688814578.8830109,48.96,49.91787999999997,258.23,48.44204013794735,19.0
1688814578.9033885,48.96,49.91787999999997,258.23,48.44867041708706,19.0
1688814578.923628,48.96,51.14580999999998,258.36,48.456958266011696,15.0
1688814578.9430165,48.96,51.14580999999998,258.36,48.47684910343081,15.0
1688814578.9631095,48.96,51.14580999999998,258.36,48.49231975475678,15.0
1688814578.9835231,48.96,51.14580999999998,258.36,48.511105545652605,15.0
1688814579.0030546,48.96,51.14580999999998,258.36,48.525471150455296,15.0
1688814579.0233989,48.96,51.14580999999998,258.36,48.53873170873471,15.0
1688814579.043773,48.96,51.14580999999998,258.36,48.55641245310724,15.0
1688814579.0634084,48.96,51.14580999999998,258.36,48.57077805790994,15.0
1688814579.0831695,48.96,51.14580999999998,258.36,48.586248709235925,15.0
1688814579.1036584,48.96,54.00527999999997,258.56,48.60282440708517,13.0
1688814579.1231232,48.96,54.00527999999997,258.56,48.629345523644,13.0
1688814579.1435082,48.96,54.00527999999997,258.56,48.65420907041789,13.0
1688814579.1631322,48.96,54.00527999999997,258.56,48.6807301869767,13.0
1688814579.1833334,48.96,54.00527999999997,258.56,48.70062102439582,13.0
1688814579.203692,48.96,52.097080000000005,258.7,48.730518671998006,10.0
1688814579.2228878,48.96,52.097080000000005,258.7,48.76827442821022,10.0
1688814579.2432976,48.96,52.097080000000005,258.7,48.80603018442242,10.0
1688814579.263474,48.96,52.097080000000005,258.7,48.84630299104877,10.0
1688814579.283392,48.96,52.097080000000005,258.7,48.864229301315376,10.0
1688814579.3028514,47.05,50.92491000000001,258.86,48.874543068866025,8.0
1688814579.3239038,47.05,50.92491000000001,258.86,48.85965546086077,8.0
1688814579.3431299,47.05,50.92491000000001,258.86,48.84583125342733,8.0
1688814579.3640022,47.05,50.92491000000001,258.86,48.829880244850266,8.0
1688814579.383473,47.05,50.92491000000001,258.86,48.80664555135427,8.0
1688814579.4029384,47.05,53.799829999999986,259.06,48.77972521453993,7.0
1688814579.4229755,47.05,53.799829999999986,259.06,48.766556567793124,7.0
1688814579.4428792,47.05,53.799829999999986,259.06,48.750566068172,7.0
1688814579.463524,47.05,53.799829999999986,259.06,48.735516186175644,7.0
